f_profile_id,donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion,f_selection_method,target_population
F0378,LP0740,CES 2024 Common Content,1881517540,0.724156295437205,45,45-59,Female,White / Caucasian,Bachelor's degree,"Less than $30,000",Other,California,CA,,1881517540,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Eastern or Greek Orthodox,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0379,LP0741,CES 2024 Common Content,1882346316,3.55567795923512,56,45-59,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Other,Indiana,IN,,1882346316,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0380,LP0742,CES 2024 Common Content,1885819720,0.661887502564812,59,45-59,Female,White / Caucasian,High school diploma / GED,"$168,000 or more",Independent,New York,NY,,1885819720,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0381,LP0744,CES 2024 Common Content,1886844962,0.603011506027355,51,45-59,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,Louisiana,LA,,1886844962,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0382,LP0745,CES 2024 Common Content,1888214360,0.276265729724656,46,45-59,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Pennsylvania,PA,,1888214360,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0383,LP0747,CES 2024 Common Content,1889130098,2.41349617646037,56,45-59,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Independent,Oklahoma,OK,,1889130098,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0384,LP0748,CES 2024 Common Content,1891711132,1.6664158036143,53,45-59,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,Florida,FL,,1891711132,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0385,LP0749,CES 2024 Common Content,1892043810,1.79738107934114,50,45-59,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Michigan,MI,,1892043810,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0386,LP0750,CES 2024 Common Content,1892175172,0.747579655766615,55,45-59,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Wisconsin,WI,,1892175172,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0387,LP0755,CES 2024 Common Content,1894191770,8.12024705735234,47,45-59,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,Illinois,IL,,1894191770,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0388,LP0757,CES 2024 Common Content,1895187194,4.54799416841201,56,45-59,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Other,Alabama,AL,,1895187194,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0389,LP0763,CES 2024 Common Content,1897881358,0.59609122449704,57,45-59,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,South Carolina,SC,,1897881358,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0390,LP0765,CES 2024 Common Content,1898064894,1.88331565105742,55,45-59,Female,White / Caucasian,Bachelor's degree,"Less than $30,000",Independent,Arizona,AZ,,1898064894,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0391,LP0769,CES 2024 Common Content,1899095290,1.58307311515085,55,45-59,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Indiana,IN,,1899095290,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0392,LP0770,CES 2024 Common Content,1899858468,1.96746870817794,58,45-59,Female,White / Caucasian,Less than high school,"$30,000 to $55,999",Other,Alabama,AL,,1899858468,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0393,LP0771,CES 2024 Common Content,1899868140,2.05549591068839,53,45-59,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Indiana,IN,,1899868140,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0394,LP0773,CES 2024 Common Content,1900224036,0.854457773652705,50,45-59,Female,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,Maine,ME,,1900224036,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0395,LP0774,CES 2024 Common Content,1902218006,1.16710915167786,57,45-59,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,Florida,FL,,1902218006,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0396,LP0777,CES 2024 Common Content,1855899618,1.25555921205766,53,45-59,Female,Black / African American,Master's degree / Professional degree,"$30,000 to $55,999",Republican,Alabama,AL,,1855899618,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0397,LP0778,CES 2024 Common Content,1861584930,0.615654309440071,45,45-59,Female,Black / African American,Bachelor's degree,"$56,000 to $99,999",Democrat,New York,NY,,1861584930,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0398,LP0779,CES 2024 Common Content,1869647552,1.12808009980879,50,45-59,Female,Black / African American,Some college or Associate's degree,"Less than $30,000",Independent,Texas,TX,,1869647552,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0399,LP0780,CES 2024 Common Content,1870931020,1.59996783136349,46,45-59,Female,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,South Carolina,SC,,1870931020,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0400,LP0781,CES 2024 Common Content,1870931924,0.886686382286479,58,45-59,Female,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Independent,Florida,FL,,1870931924,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0401,LP0782,CES 2024 Common Content,1872940600,0.199449071011502,58,45-59,Female,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Indiana,IN,,1872940600,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0402,LP0783,CES 2024 Common Content,1873028682,1.45957882309853,51,45-59,Female,Black / African American,Bachelor's degree,"$30,000 to $55,999",Independent,Delaware,DE,,1873028682,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0403,LP0784,CES 2024 Common Content,1877047246,0.749358297458576,55,45-59,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Illinois,IL,,1877047246,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0404,LP0785,CES 2024 Common Content,1884561250,10.5370409896372,50,45-59,Female,Black / African American,Less than high school,"Less than $30,000",Democrat,Alabama,AL,,1884561250,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0405,LP0786,CES 2024 Common Content,1887084284,0.509222513193199,56,45-59,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,New York,NY,,1887084284,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0406,LP0787,CES 2024 Common Content,1894285764,1.05298687943131,56,45-59,Female,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Georgia,GA,,1894285764,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0407,LP0788,CES 2024 Common Content,1899860426,1.81786827406138,50,45-59,Female,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,Louisiana,LA,,1899860426,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0408,LP0789,CES 2024 Common Content,1900222360,0.711892459849429,45,45-59,Female,Black / African American,Bachelor's degree,"$30,000 to $55,999",Democrat,Mississippi,MS,,1900222360,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0409,LP0790,CES 2024 Common Content,1902288424,1.37500261267017,57,45-59,Female,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,Georgia,GA,,1902288424,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0410,LP0791,CES 2024 Common Content,1902363462,1.57453169995135,45,45-59,Female,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Democrat,North Carolina,NC,,1902363462,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0411,LP0792,CES 2024 Common Content,1902924256,7.06344928139285,58,45-59,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Other,Georgia,GA,,1902924256,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0412,LP0798,CES 2024 Common Content,1877206256,0.874414540129383,59,45-59,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Pennsylvania,PA,,1877206256,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0413,LP0803,CES 2024 Common Content,1888534334,2.90024116692503,50,45-59,Female,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,North Carolina,NC,,1888534334,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0414,LP0811,CES 2024 Common Content,1903579802,1.23563098328557,56,45-59,Female,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Independent,Florida,FL,,1903579802,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0415,LP0829,CES 2024 Common Content,1860708516,1.08076609488822,64,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Illinois,IL,,1860708516,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0416,LP0832,CES 2024 Common Content,1861813004,2.7811716955911,73,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Other,Michigan,MI,,1861813004,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0417,LP0837,CES 2024 Common Content,1865490614,0.654940947948392,79,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Oregon,OR,,1865490614,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0418,LP0843,CES 2024 Common Content,1867435690,1.70183485704804,71,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,West Virginia,WV,,1867435690,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0419,LP0844,CES 2024 Common Content,1869600636,2.97750168441518,61,60+,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,California,CA,,1869600636,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0420,LP0845,CES 2024 Common Content,1870562926,0.639911404961997,81,60+,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Oregon,OR,,1870562926,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0421,LP0848,CES 2024 Common Content,1870932874,0.502286382327561,78,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Florida,FL,,1870932874,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0422,LP0849,CES 2024 Common Content,1870934536,0.64082946830848,78,60+,Female,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Other,Alabama,AL,,1870934536,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Jewish,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0423,LP0851,CES 2024 Common Content,1872860542,0.199118680979683,79,60+,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Tennessee,TN,,1872860542,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0424,LP0855,CES 2024 Common Content,1873025222,1.23694845102027,76,60+,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Colorado,CO,,1873025222,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0425,LP0858,CES 2024 Common Content,1873026484,1.05803678707213,62,60+,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Arizona,AZ,,1873026484,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0426,LP0861,CES 2024 Common Content,1873028490,2.3092128872689,66,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,North Carolina,NC,,1873028490,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0427,LP0871,CES 2024 Common Content,1877954438,3.50135093376606,75,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Arkansas,AR,,1877954438,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0428,LP0876,CES 2024 Common Content,1879786874,0.443880305710538,66,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Oregon,OR,,1879786874,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0429,LP0878,CES 2024 Common Content,1880402374,0.972861759350401,79,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,California,CA,,1880402374,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0430,LP0886,CES 2024 Common Content,1880410942,8.77825923594145,60,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Other,Connecticut,CT,,1880410942,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0431,LP0888,CES 2024 Common Content,1880411742,0.880019319632563,65,60+,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Other,Arizona,AZ,,1880411742,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0432,LP0892,CES 2024 Common Content,1880428850,1.18010654600044,68,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Arizona,AZ,,1880428850,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0433,LP0893,CES 2024 Common Content,1880429056,2.50233416797625,81,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,Illinois,IL,,1880429056,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0434,LP0896,CES 2024 Common Content,1880435128,1.31568903609707,72,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,Arizona,AZ,,1880435128,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0435,LP0899,CES 2024 Common Content,1880554078,3.52976331387987,72,60+,Female,White / Caucasian,Less than high school,"$30,000 to $55,999",Republican,Colorado,CO,,1880554078,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0436,LP0900,CES 2024 Common Content,1881044368,0.712818331976843,81,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,New York,NY,,1881044368,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Jewish,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0437,LP0902,CES 2024 Common Content,1883421378,1.7234769332387,61,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,New York,NY,,1883421378,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0438,LP0907,CES 2024 Common Content,1886185488,1.28119978644134,85,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Ohio,OH,,1886185488,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0439,LP0911,CES 2024 Common Content,1888640618,0.851226267653146,60,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Virginia,VA,,1888640618,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0440,LP0912,CES 2024 Common Content,1890512006,5.10465223872617,64,60+,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,Washington,WA,,1890512006,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0441,LP0915,CES 2024 Common Content,1893511674,1.51390460761271,77,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Ohio,OH,,1893511674,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0442,LP0916,CES 2024 Common Content,1893650836,1.09556972456807,77,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Florida,FL,,1893650836,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0443,LP0920,CES 2024 Common Content,1897885044,1.09444802942466,79,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Washington,WA,,1897885044,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0444,LP0921,CES 2024 Common Content,1897886510,1.1649214876653,72,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Ohio,OH,,1897886510,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0445,LP0922,CES 2024 Common Content,1898314352,0.560069300719415,66,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Florida,FL,,1898314352,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0446,LP0923,CES 2024 Common Content,1898318160,0.646918682025711,66,60+,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Minnesota,MN,,1898318160,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0447,LP0932,CES 2024 Common Content,1899862146,0.98618637596647,65,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Indiana,IN,,1899862146,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0448,LP0933,CES 2024 Common Content,1899863928,1.52142499940828,68,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,North Carolina,NC,,1899863928,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0449,LP0934,CES 2024 Common Content,1899867194,0.13499194082982,78,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Rhode Island,RI,,1899867194,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0450,LP0942,CES 2024 Common Content,1907167632,5.56998715789778,63,60+,Female,White / Caucasian,Less than high school,"Less than $30,000",Other,Illinois,IL,,1907167632,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
