donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion
LP0482,CES 2024 Common Content,1888674682,1.43411888945137,64,60+,Male,Asian / Asian American,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Arizona,AZ,,1888674682,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0483,CES 2024 Common Content,1891973878,0.535547898998412,76,60+,Male,Asian / Asian American,Bachelor's degree,"$168,000 or more",Independent,California,CA,,1891973878,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0484,CES 2024 Common Content,1867243106,1.55053991938887,71,60+,Male,Other,High school diploma / GED,"$56,000 to $99,999",Independent,Hawaii,HI,,1867243106,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Jewish
LP0485,CES 2024 Common Content,1886679682,1.04288499531193,69,60+,Male,Other,High school diploma / GED,"Less than $30,000",Democrat,Iowa,IA,,1886679682,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant
LP0486,CES 2024 Common Content,1888383274,5.00222629673724,66,60+,Male,Other,Less than high school,"$30,000 to $55,999",Other,Washington,WA,,1888383274,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0487,CES 2024 Common Content,1862644406,10.5104068919112,24,18-29,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Florida,FL,,1862644406,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0488,CES 2024 Common Content,1864615220,1.5193160442464,26,18-29,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Washington,WA,,1864615220,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0489,CES 2024 Common Content,1864712400,2.46862190544324,27,18-29,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,Utah,UT,,1864712400,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Mormon
LP0490,CES 2024 Common Content,1866407296,0.996595363173115,23,18-29,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,Missouri,MO,,1866407296,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0491,CES 2024 Common Content,1871756474,0.144379680307205,21,18-29,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Pennsylvania,PA,,1871756474,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant
LP0492,CES 2024 Common Content,1878457322,1.45725398005318,29,18-29,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,Illinois,IL,,1878457322,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0493,CES 2024 Common Content,1878460422,2.1685764567908,29,18-29,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,Wisconsin,WI,,1878460422,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0494,CES 2024 Common Content,1882426008,2.92702768181973,25,18-29,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Oklahoma,OK,,1882426008,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0495,CES 2024 Common Content,1884566392,13.6128513346066,26,18-29,Female,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,Georgia,GA,,1884566392,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0496,CES 2024 Common Content,1884571868,11.3260855236055,18,18-29,Female,White / Caucasian,Less than high school,"$100,000 to $167,999",Democrat,Tennessee,TN,,1884571868,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0497,CES 2024 Common Content,1884775982,2.33453246876022,25,18-29,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Alabama,AL,,1884775982,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0498,CES 2024 Common Content,1885031198,5.21367067447005,23,18-29,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,North Carolina,NC,,1885031198,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0499,CES 2024 Common Content,1885061206,1.08450096655443,24,18-29,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Montana,MT,,1885061206,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else
LP0500,CES 2024 Common Content,1885311748,0.0600895240863123,25,18-29,Female,White / Caucasian,Bachelor's degree,"Less than $30,000",Democrat,New York,NY,,1885311748,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0501,CES 2024 Common Content,1885315958,7.28354771165831,26,18-29,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Florida,FL,,1885315958,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Nothing in particular
LP0502,CES 2024 Common Content,1885370388,4.10478211751828,19,18-29,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,Texas,TX,,1885370388,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0503,CES 2024 Common Content,1886357184,1.66303017187502,22,18-29,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Oklahoma,OK,,1886357184,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0504,CES 2024 Common Content,1886941064,3.36546660977388,25,18-29,Female,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,Nevada,NV,,1886941064,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0505,CES 2024 Common Content,1888232358,1.15319563555004,19,18-29,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Maine,ME,,1888232358,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0506,CES 2024 Common Content,1888377778,0.0902288431787191,19,18-29,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,Indiana,IN,,1888377778,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0507,CES 2024 Common Content,1888617120,1.09947455516482,28,18-29,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Texas,TX,,1888617120,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0508,CES 2024 Common Content,1888640752,6.45864717635092,22,18-29,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Pennsylvania,PA,,1888640752,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Nothing in particular
LP0509,CES 2024 Common Content,1888708902,10.8412327266684,29,18-29,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,Colorado,CO,,1888708902,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0510,CES 2024 Common Content,1888929874,5.26751927351503,23,18-29,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Other,Massachusetts,MA,,1888929874,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0511,CES 2024 Common Content,1890460282,4.81493924352161,28,18-29,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,Virginia,VA,,1890460282,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0512,CES 2024 Common Content,1892209144,2.56950812040812,27,18-29,Female,White / Caucasian,Less than high school,"Less than $30,000",Independent,Texas,TX,,1892209144,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0513,CES 2024 Common Content,1893126430,1.8891395510123,23,18-29,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,Pennsylvania,PA,,1893126430,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0514,CES 2024 Common Content,1894334220,1.59944392036286,26,18-29,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,Delaware,DE,,1894334220,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0515,CES 2024 Common Content,1894415336,1.61824027458589,24,18-29,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,California,CA,,1894415336,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Mormon
LP0516,CES 2024 Common Content,1894436398,3.13775399516736,27,18-29,Female,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,Idaho,ID,,1894436398,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0517,CES 2024 Common Content,1895516814,2.64350858821135,29,18-29,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Mississippi,MS,,1895516814,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0518,CES 2024 Common Content,1895879322,0.52579663481498,28,18-29,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,Florida,FL,,1895879322,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0519,CES 2024 Common Content,1900237716,2.99317722041983,23,18-29,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,New Jersey,NJ,,1900237716,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Jewish
LP0520,CES 2024 Common Content,1900937370,1.46892828267202,24,18-29,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Other,California,CA,,1900937370,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0521,CES 2024 Common Content,1902852532,0.802376607131215,28,18-29,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Georgia,GA,,1902852532,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0522,CES 2024 Common Content,1904297402,1.05641476639913,26,18-29,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Oklahoma,OK,,1904297402,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0523,CES 2024 Common Content,1904329570,2.18124671823904,19,18-29,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Kansas,KS,,1904329570,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0524,CES 2024 Common Content,1905990492,1.04357343840167,23,18-29,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Wisconsin,WI,,1905990492,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0525,CES 2024 Common Content,1906095720,13.1841712680944,19,18-29,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,West Virginia,WV,,1906095720,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0526,CES 2024 Common Content,1906136276,13.7804942888017,21,18-29,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Washington,WA,,1906136276,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0527,CES 2024 Common Content,1906152774,1.07738637208281,28,18-29,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Other,Ohio,OH,,1906152774,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0528,CES 2024 Common Content,1907202052,5.44890957768138,22,18-29,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Indiana,IN,,1907202052,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0529,CES 2024 Common Content,1907446068,1.62293591859438,26,18-29,Female,White / Caucasian,Less than high school,"Less than $30,000",Other,Pennsylvania,PA,,1907446068,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0530,CES 2024 Common Content,1907810424,1.12121123911622,22,18-29,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,Wisconsin,WI,,1907810424,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0531,CES 2024 Common Content,1907870812,1.34060372823501,23,18-29,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,Mississippi,MS,,1907870812,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0532,CES 2024 Common Content,1907880064,0.187725625880729,19,18-29,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,North Carolina,NC,,1907880064,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0533,CES 2024 Common Content,1909333702,1.05956266564389,21,18-29,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Nebraska,NE,,1909333702,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0534,CES 2024 Common Content,1909851188,4.45615613726701,27,18-29,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Other,New York,NY,,1909851188,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant
LP0535,CES 2024 Common Content,1909854802,2.60118066421991,18,18-29,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,South Dakota,SD,,1909854802,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0536,CES 2024 Common Content,1911182528,1.60747899042478,26,18-29,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Mississippi,MS,,1911182528,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0537,CES 2024 Common Content,1873110306,2.21852273886925,23,18-29,Female,Black / African American,Less than high school,"Less than $30,000",Other,Illinois,IL,,1873110306,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0538,CES 2024 Common Content,1882689580,13.6128513346066,23,18-29,Female,Black / African American,Some college or Associate's degree,"Less than $30,000",Independent,Texas,TX,,1882689580,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0539,CES 2024 Common Content,1884566984,0.447217288822268,24,18-29,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Independent,Delaware,DE,,1884566984,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0540,CES 2024 Common Content,1884611756,2.04177670821162,24,18-29,Female,Black / African American,Some college or Associate's degree,"$168,000 or more",Democrat,Texas,TX,,1884611756,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0541,CES 2024 Common Content,1885021144,13.6128513346066,28,18-29,Female,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Independent,North Carolina,NC,,1885021144,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0542,CES 2024 Common Content,1885709400,7.65779263618716,29,18-29,Female,Black / African American,Some college or Associate's degree,"Less than $30,000",Other,Missouri,MO,,1885709400,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else
LP0543,CES 2024 Common Content,1892702494,0.810591012189733,27,18-29,Female,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Mississippi,MS,,1892702494,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0544,CES 2024 Common Content,1892825068,4.39360499230008,18,18-29,Female,Black / African American,High school diploma / GED,"Less than $30,000",Republican,Ohio,OH,,1892825068,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0545,CES 2024 Common Content,1894342856,1.0616775136421,26,18-29,Female,Black / African American,High school diploma / GED,"$30,000 to $55,999",Republican,Alabama,AL,,1894342856,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0546,CES 2024 Common Content,1898231252,5.45406047082239,29,18-29,Female,Black / African American,High school diploma / GED,"Less than $30,000",Other,Tennessee,TN,,1898231252,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0547,CES 2024 Common Content,1902305064,9.62712811352634,18,18-29,Female,Black / African American,Less than high school,"$56,000 to $99,999",Independent,Florida,FL,,1902305064,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant
LP0548,CES 2024 Common Content,1903330976,7.4053107615319,25,18-29,Female,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,Nevada,NV,,1903330976,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0549,CES 2024 Common Content,1904194340,0.0578580016017891,23,18-29,Female,Black / African American,High school diploma / GED,"$56,000 to $99,999",Other,California,CA,,1904194340,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0550,CES 2024 Common Content,1863753606,1.17714383320588,22,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Republican,Texas,TX,,1863753606,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else
LP0551,CES 2024 Common Content,1864595046,0.0407342743169122,20,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$168,000 or more",Independent,California,CA,,1864595046,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0552,CES 2024 Common Content,1882413836,2.39256682706276,28,18-29,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Other,Oklahoma,OK,,1882413836,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Roman Catholic
LP0553,CES 2024 Common Content,1882415004,8.68966267623254,28,18-29,Female,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Other,California,CA,,1882415004,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0554,CES 2024 Common Content,1882418730,3.82650909777595,19,18-29,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,Massachusetts,MA,,1882418730,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Roman Catholic
LP0555,CES 2024 Common Content,1882426280,1.21459801999172,29,18-29,Female,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Independent,Pennsylvania,PA,,1882426280,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Muslim
LP0556,CES 2024 Common Content,1882428782,3.23954539843103,22,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Other,Alaska,AK,,1882428782,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0557,CES 2024 Common Content,1882435896,0.518463142440912,27,18-29,Female,Hispanic / Latino,Master's degree / Professional degree,"Less than $30,000",Democrat,Florida,FL,,1882435896,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0558,CES 2024 Common Content,1882439386,13.3824296501195,21,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Florida,FL,,1882439386,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0559,CES 2024 Common Content,1885551842,0.278859587554099,25,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,California,CA,,1885551842,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist
LP0560,CES 2024 Common Content,1886019452,3.97434188651637,28,18-29,Female,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,Georgia,GA,,1886019452,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0561,CES 2024 Common Content,1888721546,1.35836933452792,23,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Independent,Illinois,IL,,1888721546,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Muslim
LP0562,CES 2024 Common Content,1890791808,1.95967159507678,20,18-29,Female,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,New York,NY,,1890791808,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0563,CES 2024 Common Content,1891832756,0.661382784382735,25,18-29,Female,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,New York,NY,,1891832756,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0564,CES 2024 Common Content,1891955878,0.0531533507830978,27,18-29,Female,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,Texas,TX,,1891955878,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else
LP0565,CES 2024 Common Content,1893548530,3.17515427133862,29,18-29,Female,Hispanic / Latino,Bachelor's degree,"Less than $30,000",Democrat,Florida,FL,,1893548530,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0566,CES 2024 Common Content,1894254690,13.1900332830714,22,18-29,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Other,Oregon,OR,,1894254690,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Roman Catholic
LP0567,CES 2024 Common Content,1896207624,0.0798044791030878,21,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Texas,TX,,1896207624,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0568,CES 2024 Common Content,1900077254,1.38986732413019,18,18-29,Female,Hispanic / Latino,Less than high school,"Less than $30,000",Republican,Delaware,DE,,1900077254,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0569,CES 2024 Common Content,1901300626,3.18610566222087,18,18-29,Female,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Independent,California,CA,,1901300626,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Roman Catholic
LP0570,CES 2024 Common Content,1902340674,1.29299894433516,18,18-29,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Independent,New Mexico,NM,,1902340674,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else
LP0571,CES 2024 Common Content,1904312836,7.93452550777048,26,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,California,CA,,1904312836,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0572,CES 2024 Common Content,1904356526,3.46552090760134,22,18-29,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Independent,New York,NY,,1904356526,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0573,CES 2024 Common Content,1906550998,2.17344371144523,25,18-29,Female,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,Virginia,VA,,1906550998,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0574,CES 2024 Common Content,1907319468,4.65454954482197,20,18-29,Female,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Democrat,New York,NY,,1907319468,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0575,CES 2024 Common Content,1862039840,0.684313650005588,27,18-29,Female,Asian / Asian American,Master's degree / Professional degree,"$56,000 to $99,999",Other,New York,NY,,1862039840,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0576,CES 2024 Common Content,1884572032,6.70534805289352,18,18-29,Female,Asian / Asian American,Less than high school,"$30,000 to $55,999",Democrat,Texas,TX,,1884572032,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Buddhist
LP0577,CES 2024 Common Content,1885178188,1.00234576570179,28,18-29,Female,Asian / Asian American,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,California,CA,,1885178188,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Muslim
LP0578,CES 2024 Common Content,1906113724,0.822396981957358,19,18-29,Female,Asian / Asian American,Some college or Associate's degree,"$168,000 or more",Democrat,Texas,TX,,1906113724,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Eastern or Greek Orthodox
LP0579,CES 2024 Common Content,1906482050,1.63457310415612,21,18-29,Female,Asian / Asian American,High school diploma / GED,"$30,000 to $55,999",Independent,California,CA,,1906482050,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
