latent_profile_id,donor_id,gender,age,age_band,race,education,education_approximated,income,income_approximated,party,state_abbr,religion,political_ideology,ces_commonweight,population_seed
LP0329,1888380464,Male,57,45-59,Hispanic / Latino,Bachelor's degree,False,"Less than $30,000",False,Other,AZ,Agnostic,Very liberal,2.53622902671479,20260831
LP0330,1895696464,Male,49,45-59,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Independent,TX,Protestant,Moderate,13.7804942888017,20260831
LP0331,1899859682,Male,56,45-59,Hispanic / Latino,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Republican,CA,Protestant,Moderate,2.37915845959215,20260831
LP0332,1901737534,Male,46,45-59,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Democrat,FL,Roman Catholic,Moderate,13.6128513346066,20260831
LP0333,1906516196,Male,57,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,OK,Buddhist,Very conservative,0.576856371722455,20260831
LP0334,1910001768,Male,59,45-59,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Republican,NY,Roman Catholic,Very conservative,3.64768842486691,20260831
LP0335,1873026176,Male,53,45-59,Asian / Asian American,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,HI,Nothing in particular,Moderate,1.01933524118673,20260831
LP0336,1880454346,Male,53,45-59,Asian / Asian American,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,TX,Atheist,Moderate,6.14806169972608,20260831
LP0337,1888185436,Male,45,45-59,Asian / Asian American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Other,HI,Roman Catholic,,0.940630541796467,20260831
LP0338,1895972798,Male,54,45-59,Asian / Asian American,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Independent,FL,Hindu,Moderate,0.197008046256553,20260831
LP0339,1897882944,Male,51,45-59,Asian / Asian American,Bachelor's degree,False,"$168,000 or more",True,Independent,CA,Agnostic,Moderate,1.81330098108309,20260831
LP0340,1902132464,Male,59,45-59,Asian / Asian American,Master's degree / Professional degree,True,"Less than $30,000",False,Democrat,CA,Nothing in particular,Liberal,0.833954988154833,20260831
LP0341,1903331066,Male,55,45-59,Asian / Asian American,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,TX,Roman Catholic,Conservative,8.53597928098445,20260831
LP0342,1906255558,Male,55,45-59,Asian / Asian American,Some college or Associate's degree,False,"$30,000 to $55,999",True,Democrat,NV,Atheist,Liberal,1.69889309861139,20260831
LP0343,1867337172,Male,58,45-59,Other,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Independent,CO,Something else,Moderate,1.11236043545227,20260831
LP0344,1886681856,Male,57,45-59,Other,Less than high school,False,"$30,000 to $55,999",True,Independent,FL,Atheist,Moderate,6.62023829936943,20260831
LP0345,1900235874,Male,54,45-59,Other,Bachelor's degree,False,"$168,000 or more",False,Independent,LA,Roman Catholic,Conservative,0.724874562072769,20260831
LP0346,1854647090,Male,82,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,NC,Roman Catholic,Conservative,0.914014617755256,20260831
LP0347,1859638504,Male,72,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,AL,Something else,Moderate,3.09843909248285,20260831
LP0348,1862060860,Male,77,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Independent,TX,Roman Catholic,Moderate,7.31098729879513,20260831
LP0349,1864446308,Male,75,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,CA,Protestant,Conservative,0.912220503870536,20260831
LP0350,1864532536,Male,61,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Democrat,TX,Protestant,Liberal,0.467232075192984,20260831
LP0351,1867114372,Male,65,60+,White / Caucasian,Less than high school,False,"Less than $30,000",False,Republican,GA,Nothing in particular,Very liberal,7.88395537268099,20260831
LP0352,1867995048,Male,69,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,WI,Protestant,Conservative,0.843112748354574,20260831
LP0353,1869410544,Male,63,60+,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",False,Independent,OH,Nothing in particular,Moderate,0.692536306795672,20260831
LP0354,1869433902,Male,71,60+,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,NY,Protestant,Conservative,1.11790224886922,20260831
LP0355,1872860522,Male,81,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Independent,WI,Protestant,Moderate,0.843112748354574,20260831
LP0356,1872861444,Male,63,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,MN,Protestant,Very conservative,2.63375621509592,20260831
LP0357,1873025178,Male,70,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,AR,Protestant,Moderate,0.498854079891943,20260831
LP0358,1873029876,Male,86,60+,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,FL,Eastern or Greek Orthodox,Conservative,0.745150550359842,20260831
LP0359,1873030450,Male,62,60+,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",False,Independent,VT,Roman Catholic,Conservative,1.15523699877305,20260831
LP0360,1873313240,Male,80,60+,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,TN,Protestant,Very conservative,1.65344674662542,20260831
LP0361,1874322280,Male,62,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Republican,PA,Roman Catholic,Very conservative,0.727594434784791,20260831
LP0362,1877950226,Male,77,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,FL,Roman Catholic,Conservative,0.847830304993643,20260831
LP0363,1878055650,Male,68,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Democrat,WA,Atheist,Liberal,0.335862755098009,20260831
LP0364,1878456552,Male,71,60+,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,OR,Atheist,Very liberal,5.37797666434713,20260831
LP0365,1878844136,Male,63,60+,White / Caucasian,Bachelor's degree,False,"$168,000 or more",False,Independent,NC,Something else,Very conservative,1.53780744121894,20260831
LP0366,1878878164,Male,68,60+,White / Caucasian,High school diploma / GED,False,"$168,000 or more",False,Republican,TX,Protestant,Conservative,1.17010595959492,20260831
LP0367,1879101694,Male,63,60+,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,IA,Roman Catholic,Liberal,0.530710783998284,20260831
LP0368,1879854668,Male,79,60+,White / Caucasian,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Republican,AL,Protestant,Very conservative,1.26591409342351,20260831
LP0369,1879908904,Male,73,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,IA,Roman Catholic,Moderate,0.944117504227261,20260831
LP0370,1880089620,Male,73,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,NY,Jewish,Moderate,1.79829387508093,20260831
LP0371,1880402348,Male,75,60+,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,CA,Nothing in particular,Liberal,1.17249197584367,20260831
LP0372,1880402768,Male,72,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,KS,Protestant,Very conservative,1.50973280609739,20260831
LP0373,1880404612,Male,65,60+,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Republican,LA,Roman Catholic,Very conservative,1.4413835201075,20260831
LP0374,1880404954,Male,82,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,CA,Protestant,Moderate,0.826298512779859,20260831
LP0375,1880408314,Male,68,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Independent,LA,Protestant,Moderate,0.328483411767579,20260831
LP0376,1880411778,Male,79,60+,White / Caucasian,Master's degree / Professional degree,True,"$30,000 to $55,999",True,Republican,FL,Protestant,Conservative,1.2647944442307,20260831
LP0377,1880412706,Male,75,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,KY,Protestant,Moderate,1.9417074628924,20260831
LP0378,1880413240,Male,68,60+,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Republican,MO,Protestant,Conservative,2.58335441450735,20260831
LP0379,1880413292,Male,75,60+,White / Caucasian,Less than high school,False,"Less than $30,000",False,Republican,NV,Nothing in particular,Moderate,1.25152068364197,20260831
LP0380,1880425986,Male,63,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,TN,Protestant,Very conservative,0.891002683329756,20260831
LP0381,1880426404,Male,73,60+,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",True,Democrat,RI,Atheist,Liberal,0.80043093231499,20260831
LP0382,1880426890,Male,83,60+,White / Caucasian,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Democrat,MN,Buddhist,Very liberal,1.61149693024419,20260831
LP0383,1880427644,Male,73,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,AZ,Protestant,Conservative,0.783105324827284,20260831
LP0384,1880428948,Male,78,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Independent,FL,Agnostic,Moderate,0.912456180911512,20260831
LP0385,1880443142,Male,68,60+,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,NM,Atheist,Liberal,2.23420306624076,20260831
LP0386,1880517092,Male,64,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,IA,Protestant,Conservative,1.02187010336029,20260831
LP0387,1880741686,Male,61,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Independent,AL,Something else,Moderate,1.2447268449888,20260831
LP0388,1885512798,Male,78,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,CO,Roman Catholic,Conservative,0.779573300151666,20260831
LP0389,1886326872,Male,64,60+,White / Caucasian,High school diploma / GED,False,"$168,000 or more",True,Republican,AL,Protestant,Conservative,2.16298065722676,20260831
LP0390,1886446212,Male,78,60+,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,AZ,Nothing in particular,Conservative,0.203443195241796,20260831
LP0391,1886679250,Male,65,60+,White / Caucasian,Less than high school,False,"$30,000 to $55,999",True,Republican,NY,Nothing in particular,Conservative,3.94418038182117,20260831
LP0392,1886681666,Male,72,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,MI,Nothing in particular,,8.54277942044984,20260831
LP0393,1886683446,Male,66,60+,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,SC,Protestant,Moderate,0.830216281238136,20260831
LP0394,1887051940,Male,77,60+,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Independent,MA,Roman Catholic,Moderate,1.00536480869787,20260831
LP0395,1888322522,Male,68,60+,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Independent,MA,Protestant,Moderate,0.908236997614348,20260831
LP0396,1888329540,Male,67,60+,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,MI,Roman Catholic,Moderate,1.15909751939844,20260831
LP0397,1888329862,Male,68,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,IL,Protestant,,1.64692981742885,20260831
LP0398,1888330496,Male,69,60+,White / Caucasian,Less than high school,False,"Less than $30,000",False,Independent,PA,Protestant,Moderate,5.22029958286003,20260831
LP0399,1888331732,Male,77,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",True,Other,TX,Protestant,,1.54039405604269,20260831
LP0400,1888336576,Male,70,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,PA,Protestant,Very conservative,1.4935584405956,20260831
LP0401,1888336976,Male,63,60+,White / Caucasian,Less than high school,False,"$56,000 to $99,999",False,Independent,OH,Protestant,Very conservative,1.44110537358284,20260831
LP0402,1888364588,Male,62,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,VA,Nothing in particular,Conservative,3.88323055206436,20260831
LP0403,1888866012,Male,60,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,AZ,Nothing in particular,Moderate,3.39673291825955,20260831
LP0404,1890484838,Male,90,60+,White / Caucasian,High school diploma / GED,False,"$100,000 to $167,999",False,Democrat,NJ,Roman Catholic,Moderate,0.442638952904898,20260831
LP0405,1892526248,Male,63,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,TN,Protestant,Very conservative,0.499647374280828,20260831
LP0406,1893467236,Male,72,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,AL,Protestant,Conservative,0.955383836646073,20260831
LP0407,1894214608,Male,64,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,WI,Protestant,Conservative,1.16144343464537,20260831
LP0408,1894269970,Male,66,60+,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Republican,OH,Something else,Conservative,1.18472043909882,20260831
LP0409,1894270332,Male,83,60+,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,MA,Nothing in particular,Moderate,0.846062259771064,20260831
LP0410,1894270388,Male,78,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,CA,Nothing in particular,Conservative,0.632093544732814,20260831
LP0411,1894274348,Male,72,60+,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Independent,OH,Roman Catholic,Moderate,0.49277747991204,20260831
LP0412,1894274668,Male,76,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,MT,Protestant,Very conservative,1.10400239406237,20260831
LP0413,1894281558,Male,66,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Republican,NV,Roman Catholic,Very conservative,1.3227938663763,20260831
LP0414,1894286596,Male,81,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,TX,Protestant,Moderate,0.435806178973986,20260831
LP0415,1894986856,Male,62,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,MA,Roman Catholic,Very conservative,0.552957361743566,20260831
LP0416,1895512438,Male,67,60+,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Republican,FL,Nothing in particular,Conservative,1.68359097723699,20260831
LP0417,1895697832,Male,60,60+,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Republican,OH,Nothing in particular,Moderate,0.326421502782088,20260831
LP0418,1895699228,Male,67,60+,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Republican,GA,Protestant,Conservative,2.33416421365607,20260831
LP0419,1897316234,Male,61,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,AR,Protestant,Conservative,0.97523380864143,20260831
LP0420,1897880170,Male,87,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Other,TX,Protestant,Very conservative,1.12900380013926,20260831
LP0421,1897882234,Male,63,60+,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,MT,Nothing in particular,Moderate,1.21181584527243,20260831
LP0422,1897885420,Male,77,60+,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,MD,Protestant,Very conservative,1.3068538549078,20260831
LP0423,1897885816,Male,63,60+,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,WA,Protestant,Moderate,0.823092856682626,20260831
LP0424,1897886294,Male,62,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,MI,Jewish,Liberal,0.833311059459992,20260831
LP0425,1897886418,Male,78,60+,White / Caucasian,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Democrat,MI,Protestant,Liberal,0.839952028880739,20260831
LP0426,1898313420,Male,85,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,VA,Nothing in particular,Moderate,0.587885740833181,20260831
LP0427,1898313444,Male,60,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Independent,NC,Nothing in particular,Conservative,1.0656765227692,20260831
LP0428,1898313724,Male,65,60+,White / Caucasian,Bachelor's degree,False,"$168,000 or more",False,Republican,MD,Nothing in particular,Conservative,0.905629296969559,20260831
LP0429,1898315792,Male,75,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Democrat,AR,Nothing in particular,Liberal,0.357198391515142,20260831
LP0430,1898316112,Male,70,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Republican,TX,Protestant,Very conservative,0.820618670554595,20260831
LP0431,1898319662,Male,65,60+,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Republican,TX,Protestant,Conservative,0.654606371427811,20260831
LP0432,1898320182,Male,76,60+,White / Caucasian,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Independent,OK,Protestant,Moderate,1.04168654315206,20260831
LP0433,1898320196,Male,85,60+,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Independent,WA,Protestant,Moderate,1.35181812603367,20260831
LP0434,1898322872,Male,65,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,OK,Protestant,Liberal,0.771657992523786,20260831
LP0435,1898327590,Male,76,60+,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Independent,CA,Buddhist,Conservative,0.829429787370875,20260831
LP0436,1899858280,Male,68,60+,White / Caucasian,Bachelor's degree,False,"$168,000 or more",False,Democrat,NC,Atheist,Liberal,0.774706082490702,20260831
LP0437,1899859362,Male,75,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,NC,Protestant,Very conservative,1.65822013390377,20260831
LP0438,1899865120,Male,63,60+,White / Caucasian,Master's degree / Professional degree,True,"Less than $30,000",False,Democrat,CA,Atheist,Liberal,0.426376548603996,20260831
LP0439,1899868304,Male,73,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Democrat,WA,Buddhist,Liberal,0.369387374738515,20260831
LP0440,1902219608,Male,62,60+,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Independent,SC,Nothing in particular,Liberal,2.12634593294971,20260831
LP0441,1903811192,Male,77,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,FL,Protestant,Conservative,0.847830304993643,20260831
LP0442,1903828888,Male,75,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Independent,NC,Protestant,Moderate,1.28429245901988,20260831
LP0443,1904589790,Male,64,60+,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",True,Independent,CO,Protestant,Moderate,1.01878293704513,20260831
LP0444,1910865956,Male,61,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,FL,Nothing in particular,,13.6128513346066,20260831
LP0445,1911158338,Male,74,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,IA,Roman Catholic,Moderate,1.00343069923178,20260831
LP0446,1911252544,Male,62,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Independent,CO,Atheist,Very liberal,1.38882450041224,20260831
LP0447,1866724164,Male,65,60+,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Independent,LA,Something else,Moderate,3.77418360781236,20260831
LP0448,1869409122,Male,65,60+,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Republican,FL,Protestant,Very conservative,2.55066441306175,20260831
LP0449,1870930350,Male,69,60+,Black / African American,Less than high school,False,"Less than $30,000",False,Other,FL,Nothing in particular,Conservative,3.22486065713032,20260831
LP0450,1872887580,Male,61,60+,Black / African American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,GA,Protestant,Moderate,1.85409885817459,20260831
LP0451,1873026678,Male,60,60+,Black / African American,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,NC,Protestant,Very conservative,5.10542646144509,20260831
LP0452,1873877240,Male,66,60+,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,AR,Protestant,Conservative,0.0663058624884653,20260831
LP0453,1882421178,Male,70,60+,Black / African American,High school diploma / GED,False,"$56,000 to $99,999",False,Democrat,VA,Protestant,Liberal,13.6128513346066,20260831
LP0454,1884711936,Male,77,60+,Black / African American,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,AL,Protestant,Moderate,2.78074230539927,20260831
LP0455,1885566060,Male,72,60+,Black / African American,High school diploma / GED,False,"$30,000 to $55,999",False,Democrat,WI,Protestant,Liberal,0.772872152878144,20260831
LP0456,1888332070,Male,66,60+,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Other,AR,Nothing in particular,,0.803092770457625,20260831
LP0457,1888337434,Male,66,60+,Black / African American,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,CA,Protestant,Moderate,0.328457346345176,20260831
LP0458,1891972376,Male,66,60+,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Democrat,FL,Mormon,Moderate,7.65781567645721,20260831
LP0459,1908631976,Male,70,60+,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Democrat,MO,Roman Catholic,Very liberal,1.53430041768555,20260831
LP0460,1855536362,Male,72,60+,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Democrat,ID,Nothing in particular,Liberal,3.03308053623438,20260831
LP0461,1862123870,Male,60,60+,Hispanic / Latino,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,CA,Roman Catholic,Very liberal,0.695650134716774,20260831
LP0462,1876392740,Male,71,60+,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",False,Independent,CA,Roman Catholic,Moderate,7.25969546569241,20260831
LP0463,1878773854,Male,63,60+,Hispanic / Latino,Less than high school,False,"$100,000 to $167,999",False,Independent,FL,Something else,Moderate,13.1841712680944,20260831
LP0464,1880402440,Male,80,60+,Hispanic / Latino,Less than high school,False,"$100,000 to $167,999",False,Republican,CA,Roman Catholic,Moderate,13.1841712680944,20260831
LP0465,1880435294,Male,67,60+,Hispanic / Latino,High school diploma / GED,False,"$100,000 to $167,999",False,Republican,MN,Protestant,Conservative,2.48621333484748,20260831
LP0466,1882429430,Male,62,60+,Hispanic / Latino,High school diploma / GED,False,"$56,000 to $99,999",False,Democrat,CA,Nothing in particular,Very liberal,2.05944358510823,20260831
LP0467,1882431092,Male,64,60+,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Republican,TX,Protestant,Liberal,2.36670872823588,20260831
LP0468,1882438700,Male,73,60+,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,TX,Protestant,Conservative,4.8972534561987,20260831
LP0469,1884580712,Male,71,60+,Hispanic / Latino,Less than high school,False,"$30,000 to $55,999",True,Independent,AZ,Protestant,Liberal,13.6128513346066,20260831
LP0470,1886601998,Male,60,60+,Hispanic / Latino,High school diploma / GED,False,"$168,000 or more",True,Democrat,CA,Something else,Moderate,13.1841712680944,20260831
LP0471,1886680248,Male,63,60+,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",True,Other,TX,Roman Catholic,Conservative,1.54086084059058,20260831
LP0472,1886684156,Male,65,60+,Hispanic / Latino,Some college or Associate's degree,False,"Less than $30,000",False,Independent,CA,Roman Catholic,Moderate,0.132166386540108,20260831
LP0473,1888332002,Male,61,60+,Hispanic / Latino,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,FL,Atheist,Very liberal,1.25614144434804,20260831
LP0474,1894287400,Male,63,60+,Hispanic / Latino,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,NV,Agnostic,Moderate,6.89280196850777,20260831
LP0475,1898318286,Male,60,60+,Hispanic / Latino,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,FL,Jewish,Liberal,1.25614144434804,20260831
LP0476,1902149836,Male,72,60+,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Independent,CA,Nothing in particular,Moderate,2.72569815678052,20260831
LP0477,1855515026,Male,79,60+,Asian / Asian American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,NV,Nothing in particular,Very liberal,0.934013445361422,20260831
LP0478,1855878412,Male,71,60+,Asian / Asian American,High school diploma / GED,False,"$56,000 to $99,999",False,Other,HI,Nothing in particular,,3.79910168251772,20260831
LP0479,1864288834,Male,82,60+,Asian / Asian American,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,NJ,Roman Catholic,Very conservative,3.02524342703962,20260831
LP0480,1880400600,Male,68,60+,Asian / Asian American,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,CA,Hindu,Liberal,0.837710766885778,20260831
LP0481,1882900960,Male,61,60+,Asian / Asian American,Master's degree / Professional degree,True,"$30,000 to $55,999",True,Republican,NY,Nothing in particular,Very conservative,1.63099239447012,20260831
LP0482,1888674682,Male,64,60+,Asian / Asian American,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Independent,AZ,Agnostic,Moderate,1.43411888945137,20260831
LP0483,1891973878,Male,76,60+,Asian / Asian American,Bachelor's degree,False,"$168,000 or more",False,Independent,CA,Agnostic,Moderate,0.535547898998412,20260831
LP0484,1867243106,Male,71,60+,Other,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,HI,Jewish,Conservative,1.55053991938887,20260831
LP0485,1886679682,Male,69,60+,Other,High school diploma / GED,False,"Less than $30,000",False,Democrat,IA,Protestant,,1.04288499531193,20260831
LP0486,1888383274,Male,66,60+,Other,Less than high school,False,"$30,000 to $55,999",False,Other,WA,Protestant,Conservative,5.00222629673724,20260831
LP0487,1862644406,Female,24,18-29,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,FL,Protestant,Very conservative,10.5104068919112,20260831
LP0488,1864615220,Female,26,18-29,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Independent,WA,Nothing in particular,Moderate,1.5193160442464,20260831
LP0489,1864712400,Female,27,18-29,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,UT,Mormon,Moderate,2.46862190544324,20260831
LP0490,1866407296,Female,23,18-29,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Independent,MO,Agnostic,Moderate,0.996595363173115,20260831
LP0491,1871756474,Female,21,18-29,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,PA,Protestant,Very liberal,0.144379680307205,20260831
LP0492,1878457322,Female,29,18-29,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,IL,Roman Catholic,Liberal,1.45725398005318,20260831
LP0493,1878460422,Female,29,18-29,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Republican,WI,Roman Catholic,Conservative,2.1685764567908,20260831
LP0494,1882426008,Female,25,18-29,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,OK,Roman Catholic,Very liberal,2.92702768181973,20260831
LP0495,1884566392,Female,26,18-29,White / Caucasian,High school diploma / GED,False,"$168,000 or more",True,Democrat,GA,Roman Catholic,Very liberal,13.6128513346066,20260831
LP0496,1884571868,Female,18,18-29,White / Caucasian,Less than high school,False,"$100,000 to $167,999",False,Democrat,TN,Nothing in particular,Liberal,11.3260855236055,20260831
LP0497,1884775982,Female,25,18-29,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,AL,Protestant,Conservative,2.33453246876022,20260831
LP0498,1885031198,Female,23,18-29,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Republican,NC,Roman Catholic,Conservative,5.21367067447005,20260831
