study_id,effect_id,demographic_variable,category,human_analytic_pct,current_complete_case_source_pct,abs_pp_difference
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,race_4,__MISSING__,16.698656429942417,0.0,16.698656429942417
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,pid_3,Democrat,41.8426103646833,46.42248722316866,4.579876858485356
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,pid_3,Independent,4.5105566218809985,3.577512776831346,0.9330438450496525
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,pid_3,Republican,53.6468330134357,50.0,3.646833013435703
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,age_5,Older than 50,55.5662188099808,58.04940374787053,2.4831849378897246
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,age_5,Younger than 50,44.4337811900192,41.95059625212947,2.4831849378897246
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,EDUC4,College,32.82149712092131,33.09199318568995,0.2704960647686434
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,EDUC4,Non-College,67.17850287907869,66.90800681431006,0.2704960647686363
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,ideo_3,Conservative,33.87715930902112,37.52129471890971,3.644135409888591
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,ideo_3,Liberal,29.270633397312864,27.512776831345825,1.7578565659670389
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,ideo_3,Moderate,36.660268714011515,34.96592844974447,1.6943402642670478
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp3,ideo_3,__MISSING__,0.19193857965451055,0.0,0.19193857965451055
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,GENDER,Female,51.91768007483629,51.74616695059625,0.17151312424004317
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,GENDER,Male,48.0823199251637,48.25383304940375,0.17151312424005027
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,race_4,Black,9.915809167446211,11.882453151618398,1.9666439841721868
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,race_4,White,71.93638914873713,88.11754684838161,16.181157699644473
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,race_4,__MISSING__,18.14780168381665,0.0,18.14780168381665
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,pid_3,Democrat,42.84377923292797,46.42248722316866,3.5787079902406873
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,pid_3,Independent,4.677268475210477,3.577512776831346,1.099755698379131
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,pid_3,Republican,52.47895229186156,50.0,2.4789522918615603
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,age_5,Older than 50,54.349859681945745,58.04940374787053,3.6995440659247834
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,age_5,Younger than 50,45.650140318054255,41.95059625212947,3.6995440659247834
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,EDUC4,College,32.46024321796071,33.09199318568995,0.6317499677292417
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,EDUC4,Non-College,67.53975678203929,66.90800681431006,0.6317499677292346
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,ideo_3,Conservative,35.73433115060804,37.52129471890971,1.7869635683016654
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,ideo_3,Liberal,28.811973807296535,27.512776831345825,1.2991969759507107
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,ideo_3,Moderate,35.360149672591206,34.96592844974447,0.39422122284673833
McGinty730,McGinty730:willingness_to_pay_mentalhealthservices:hyp4,ideo_3,__MISSING__,0.09354536950420954,0.0,0.09354536950420954
Melin1066,Melin1066:Capable:hyp1,GENDER,Female,54.56204379562044,52.207130730050935,2.354913065569505
Melin1066,Melin1066:Capable:hyp1,GENDER,Male,45.43795620437956,47.792869269949065,2.354913065569505
Melin1066,Melin1066:Capable:hyp1,race_4,Black,12.043795620437956,14.091680814940577,2.047885194502621
Melin1066,Melin1066:Capable:hyp1,race_4,White,64.96350364963503,85.90831918505943,20.944815535424397
Melin1066,Melin1066:Capable:hyp1,race_4,__MISSING__,22.99270072992701,0.0,22.99270072992701
Melin1066,Melin1066:Capable:hyp1,pid_3,Democrat,47.81021897810219,46.6893039049236,1.120915073178594
Melin1066,Melin1066:Capable:hyp1,pid_3,Independent,18.43065693430657,13.921901528013583,4.508755406292986
Melin1066,Melin1066:Capable:hyp1,pid_3,Republican,33.394160583941606,39.38879456706282,5.994633983121211
Melin1066,Melin1066:Capable:hyp1,pid_3,__MISSING__,0.36496350364963503,0.0,0.36496350364963503
Melin1066,Melin1066:Capable:hyp1,age_5,Older than 50,45.25547445255474,52.71646859083192,7.460994138277179
Melin1066,Melin1066:Capable:hyp1,age_5,Younger than 50,54.74452554744526,47.283531409168084,7.460994138277172
Melin1066,Melin1066:Capable:hyp1,EDUC4,College,33.941605839416056,36.7572156196944,2.8156097802783435
Melin1066,Melin1066:Capable:hyp1,EDUC4,Non-College,66.05839416058394,63.24278438030561,2.8156097802783364
Melin1066,Melin1066:Capable:hyp1,ideo_3,Conservative,21.532846715328464,24.95755517826825,3.424708462939787
Melin1066,Melin1066:Capable:hyp1,ideo_3,Liberal,45.98540145985402,52.207130730050935,6.221729270196917
Melin1066,Melin1066:Capable:hyp1,ideo_3,Moderate,23.175182481751825,22.835314091680814,0.3398683900710111
Melin1066,Melin1066:Capable:hyp1,ideo_3,__MISSING__,9.306569343065693,0.0,9.306569343065693
Melin1066,Melin1066:Capable:hyp2,GENDER,Female,49.382716049382715,52.207130730050935,2.8244146806682195
Melin1066,Melin1066:Capable:hyp2,GENDER,Male,50.617283950617285,47.792869269949065,2.8244146806682195
Melin1066,Melin1066:Capable:hyp2,race_4,Black,11.11111111111111,14.091680814940577,2.9805697038294667
Melin1066,Melin1066:Capable:hyp2,race_4,White,61.72839506172839,85.90831918505943,24.179924123331034
Melin1066,Melin1066:Capable:hyp2,race_4,__MISSING__,27.160493827160494,0.0,27.160493827160494
Melin1066,Melin1066:Capable:hyp2,pid_3,Democrat,44.97354497354497,46.6893039049236,1.7157589313786303
Melin1066,Melin1066:Capable:hyp2,pid_3,Independent,16.93121693121693,13.921901528013583,3.009315403203347
Melin1066,Melin1066:Capable:hyp2,pid_3,Republican,37.742504409171076,39.38879456706282,1.646290157891741
Melin1066,Melin1066:Capable:hyp2,pid_3,__MISSING__,0.3527336860670194,0.0,0.3527336860670194
Melin1066,Melin1066:Capable:hyp2,age_5,Older than 50,46.56084656084656,52.71646859083192,6.155622029985366
Melin1066,Melin1066:Capable:hyp2,age_5,Younger than 50,53.43915343915344,47.283531409168084,6.155622029985359
Melin1066,Melin1066:Capable:hyp2,EDUC4,College,35.44973544973545,36.7572156196944,1.30748016995895
Melin1066,Melin1066:Capable:hyp2,EDUC4,Non-College,64.55026455026454,63.24278438030561,1.3074801699589358
Melin1066,Melin1066:Capable:hyp2,ideo_3,Conservative,23.809523809523807,24.95755517826825,1.1480313687444443
Melin1066,Melin1066:Capable:hyp2,ideo_3,Liberal,49.382716049382715,52.207130730050935,2.8244146806682195
Melin1066,Melin1066:Capable:hyp2,ideo_3,Moderate,19.753086419753085,22.835314091680814,3.082227671927729
Melin1066,Melin1066:Capable:hyp2,ideo_3,__MISSING__,7.054673721340388,0.0,7.054673721340388
Melin1066,Melin1066:Capable:hyp3,GENDER,Female,52.66903914590747,52.207130730050935,0.4619084158565343
Melin1066,Melin1066:Capable:hyp3,GENDER,Male,47.330960854092524,47.792869269949065,0.4619084158565414
Melin1066,Melin1066:Capable:hyp3,race_4,Black,10.498220640569395,14.091680814940577,3.5934601743711827
Melin1066,Melin1066:Capable:hyp3,race_4,White,65.65836298932385,85.90831918505943,20.249956195735578
Melin1066,Melin1066:Capable:hyp3,race_4,__MISSING__,23.843416370106763,0.0,23.843416370106763
Melin1066,Melin1066:Capable:hyp3,pid_3,Democrat,48.93238434163701,46.6893039049236,2.243080436713413
Melin1066,Melin1066:Capable:hyp3,pid_3,Independent,16.548042704626333,13.921901528013583,2.62614117661275
Melin1066,Melin1066:Capable:hyp3,pid_3,Republican,34.34163701067616,39.38879456706282,5.047157556386658
Melin1066,Melin1066:Capable:hyp3,pid_3,__MISSING__,0.1779359430604982,0.0,0.1779359430604982
Melin1066,Melin1066:Capable:hyp3,age_5,Older than 50,46.44128113879004,52.71646859083192,6.275187452041884
Melin1066,Melin1066:Capable:hyp3,age_5,Younger than 50,53.55871886120996,47.283531409168084,6.275187452041877
Melin1066,Melin1066:Capable:hyp3,EDUC4,College,32.028469750889684,36.7572156196944,4.728745868804715
Melin1066,Melin1066:Capable:hyp3,EDUC4,Non-College,67.97153024911033,63.24278438030561,4.728745868804722
Melin1066,Melin1066:Capable:hyp3,ideo_3,Conservative,20.284697508896798,24.95755517826825,4.672857669371453
Melin1066,Melin1066:Capable:hyp3,ideo_3,Liberal,51.06761565836299,52.207130730050935,1.1395150716879456
Melin1066,Melin1066:Capable:hyp3,ideo_3,Moderate,21.88612099644128,22.835314091680814,0.9491930952395329
Melin1066,Melin1066:Capable:hyp3,ideo_3,__MISSING__,6.761565836298933,0.0,6.761565836298933
Melin1066,Melin1066:masculine:hyp1,GENDER,Female,54.38931297709924,52.207130730050935,2.1821822470483028
Melin1066,Melin1066:masculine:hyp1,GENDER,Male,45.61068702290076,47.792869269949065,2.1821822470483028
Melin1066,Melin1066:masculine:hyp1,race_4,Black,12.595419847328243,14.091680814940577,1.4962609676123346
Melin1066,Melin1066:masculine:hyp1,race_4,White,64.8854961832061,85.90831918505943,21.022823001853325
Melin1066,Melin1066:masculine:hyp1,race_4,__MISSING__,22.519083969465647,0.0,22.519083969465647
Melin1066,Melin1066:masculine:hyp1,pid_3,Democrat,48.854961832061065,46.6893039049236,2.1656579271374667
Melin1066,Melin1066:masculine:hyp1,pid_3,Independent,18.12977099236641,13.921901528013583,4.207869464352827
Melin1066,Melin1066:masculine:hyp1,pid_3,Republican,32.63358778625955,39.38879456706282,6.75520678080327
Melin1066,Melin1066:masculine:hyp1,pid_3,__MISSING__,0.38167938931297707,0.0,0.38167938931297707
Melin1066,Melin1066:masculine:hyp1,age_5,Older than 50,43.70229007633588,52.71646859083192,9.014178514496045
Melin1066,Melin1066:masculine:hyp1,age_5,Younger than 50,56.297709923664115,47.283531409168084,9.014178514496031
Melin1066,Melin1066:masculine:hyp1,EDUC4,College,33.587786259541986,36.7572156196944,3.1694293601524137
Melin1066,Melin1066:masculine:hyp1,EDUC4,Non-College,66.41221374045801,63.24278438030561,3.1694293601524066
Melin1066,Melin1066:masculine:hyp1,ideo_3,Conservative,20.99236641221374,24.95755517826825,3.96518876605451
Melin1066,Melin1066:masculine:hyp1,ideo_3,Liberal,46.37404580152672,52.207130730050935,5.833084928524215
Melin1066,Melin1066:masculine:hyp1,ideo_3,Moderate,23.66412213740458,22.835314091680814,0.8288080457237648
Melin1066,Melin1066:masculine:hyp1,ideo_3,__MISSING__,8.969465648854962,0.0,8.969465648854962
Melin1066,Melin1066:masculine:hyp2,GENDER,Female,48.62385321100918,52.207130730050935,3.583277519041758
Melin1066,Melin1066:masculine:hyp2,GENDER,Male,51.37614678899083,47.792869269949065,3.583277519041765
Melin1066,Melin1066:masculine:hyp2,race_4,Black,11.376146788990827,14.091680814940577,2.7155340259497507
Melin1066,Melin1066:masculine:hyp2,race_4,White,61.8348623853211,85.90831918505943,24.073456799738324
Melin1066,Melin1066:masculine:hyp2,race_4,__MISSING__,26.788990825688074,0.0,26.788990825688074
Melin1066,Melin1066:masculine:hyp2,pid_3,Democrat,45.137614678899084,46.6893039049236,1.5516892260245143
Melin1066,Melin1066:masculine:hyp2,pid_3,Independent,16.88073394495413,13.921901528013583,2.958832416940547
Melin1066,Melin1066:masculine:hyp2,pid_3,Republican,37.61467889908257,39.38879456706282,1.7741156679802472
Melin1066,Melin1066:masculine:hyp2,pid_3,__MISSING__,0.3669724770642202,0.0,0.3669724770642202
Melin1066,Melin1066:masculine:hyp2,age_5,Older than 50,45.68807339449542,52.71646859083192,7.028395196336504
Melin1066,Melin1066:masculine:hyp2,age_5,Younger than 50,54.31192660550459,47.283531409168084,7.028395196336504
Melin1066,Melin1066:masculine:hyp2,EDUC4,College,35.41284403669725,36.7572156196944,1.344371582997148
Melin1066,Melin1066:masculine:hyp2,EDUC4,Non-College,64.58715596330276,63.24278438030561,1.3443715829971552
Melin1066,Melin1066:masculine:hyp2,ideo_3,Conservative,23.669724770642205,24.95755517826825,1.2878304076260463
Melin1066,Melin1066:masculine:hyp2,ideo_3,Liberal,49.54128440366973,52.207130730050935,2.6658463263812067
Melin1066,Melin1066:masculine:hyp2,ideo_3,Moderate,19.63302752293578,22.835314091680814,3.202286568745034
Melin1066,Melin1066:masculine:hyp2,ideo_3,__MISSING__,7.155963302752294,0.0,7.155963302752294
Melin1066,Melin1066:masculine:hyp3,GENDER,Female,52.052238805970156,52.207130730050935,0.15489192408077912
Melin1066,Melin1066:masculine:hyp3,GENDER,Male,47.94776119402985,47.792869269949065,0.15489192408078623
Melin1066,Melin1066:masculine:hyp3,race_4,Black,10.44776119402985,14.091680814940577,3.6439196209107276
Melin1066,Melin1066:masculine:hyp3,race_4,White,65.29850746268657,85.90831918505943,20.609811722372854
Melin1066,Melin1066:masculine:hyp3,race_4,__MISSING__,24.253731343283583,0.0,24.253731343283583
Melin1066,Melin1066:masculine:hyp3,pid_3,Democrat,48.507462686567166,46.6893039049236,1.818158781643568
Melin1066,Melin1066:masculine:hyp3,pid_3,Independent,16.417910447761194,13.921901528013583,2.496008919747611
Melin1066,Melin1066:masculine:hyp3,pid_3,Republican,34.88805970149254,39.38879456706282,4.50073486557028
Melin1066,Melin1066:masculine:hyp3,pid_3,__MISSING__,0.18656716417910446,0.0,0.18656716417910446
Melin1066,Melin1066:masculine:hyp3,age_5,Older than 50,44.40298507462687,52.71646859083192,8.313483516205054
Melin1066,Melin1066:masculine:hyp3,age_5,Younger than 50,55.59701492537313,47.283531409168084,8.313483516205046
Melin1066,Melin1066:masculine:hyp3,EDUC4,College,32.649253731343286,36.7572156196944,4.107961888351113
Melin1066,Melin1066:masculine:hyp3,EDUC4,Non-College,67.3507462686567,63.24278438030561,4.107961888351099
Melin1066,Melin1066:masculine:hyp3,ideo_3,Conservative,20.522388059701495,24.95755517826825,4.435167118566756
Melin1066,Melin1066:masculine:hyp3,ideo_3,Liberal,50.74626865671642,52.207130730050935,1.4608620733345177
Melin1066,Melin1066:masculine:hyp3,ideo_3,Moderate,22.01492537313433,22.835314091680814,0.8203887185464858
Melin1066,Melin1066:masculine:hyp3,ideo_3,__MISSING__,6.7164179104477615,0.0,6.7164179104477615
Merolla843,Merolla843:foreign_policy:hyp1,GENDER,Female,50.0,54.01606425702812,4.01606425702812
Merolla843,Merolla843:foreign_policy:hyp1,GENDER,Male,50.0,45.98393574297189,4.016064257028113
Merolla843,Merolla843:foreign_policy:hyp1,race_4,Black,9.876543209876543,13.855421686746988,3.9788784768704453
Merolla843,Merolla843:foreign_policy:hyp1,race_4,White,71.91358024691358,86.14457831325302,14.230998066339438
Merolla843,Merolla843:foreign_policy:hyp1,race_4,__MISSING__,18.209876543209877,0.0,18.209876543209877
Merolla843,Merolla843:foreign_policy:hyp1,pid_3,Democrat,48.148148148148145,44.97991967871486,3.168228469433288
Merolla843,Merolla843:foreign_policy:hyp1,pid_3,Independent,2.4691358024691357,3.614457831325301,1.1453220288561652
Merolla843,Merolla843:foreign_policy:hyp1,pid_3,Republican,49.382716049382715,51.40562248995983,2.022906440577117
Merolla843,Merolla843:foreign_policy:hyp1,age_5,Older than 50,56.79012345679012,56.024096385542165,0.7660270712479544
Merolla843,Merolla843:foreign_policy:hyp1,age_5,Younger than 50,43.20987654320987,43.97590361445783,0.7660270712479544
Merolla843,Merolla843:foreign_policy:hyp1,EDUC4,College,41.9753086419753,38.152610441767074,3.8226982002082295
Merolla843,Merolla843:foreign_policy:hyp1,EDUC4,Non-College,58.0246913580247,61.84738955823293,3.8226982002082366
Merolla843,Merolla843:foreign_policy:hyp1,ideo_3,Conservative,42.901234567901234,39.558232931726906,3.3430016361743284
Merolla843,Merolla843:foreign_policy:hyp1,ideo_3,Liberal,29.629629629629626,26.706827309236946,2.9228023203926803
Merolla843,Merolla843:foreign_policy:hyp1,ideo_3,Moderate,27.469135802469136,33.734939759036145,6.265803956567009
Merolla843,Merolla843:foreign_policy:hyp2,GENDER,Female,53.55029585798816,54.01606425702812,0.46576839903995904
Merolla843,Merolla843:foreign_policy:hyp2,GENDER,Male,46.44970414201183,45.98393574297189,0.4657683990399448
Merolla843,Merolla843:foreign_policy:hyp2,race_4,Black,10.059171597633137,13.855421686746988,3.796250089113851
Merolla843,Merolla843:foreign_policy:hyp2,race_4,White,73.66863905325444,86.14457831325302,12.475939259998583
Merolla843,Merolla843:foreign_policy:hyp2,race_4,__MISSING__,16.272189349112427,0.0,16.272189349112427
Merolla843,Merolla843:foreign_policy:hyp2,pid_3,Democrat,44.08284023668639,44.97991967871486,0.8970794420284705
Merolla843,Merolla843:foreign_policy:hyp2,pid_3,Independent,1.4792899408284024,3.614457831325301,2.1351678904968985
Merolla843,Merolla843:foreign_policy:hyp2,pid_3,Republican,54.437869822485204,51.40562248995983,3.0322473325253725
Merolla843,Merolla843:foreign_policy:hyp2,age_5,Older than 50,54.142011834319526,56.024096385542165,1.8820845512226398
Merolla843,Merolla843:foreign_policy:hyp2,age_5,Younger than 50,45.857988165680474,43.97590361445783,1.882084551222647
Merolla843,Merolla843:foreign_policy:hyp2,EDUC4,College,40.23668639053255,38.152610441767074,2.0840759487654736
Merolla843,Merolla843:foreign_policy:hyp2,EDUC4,Non-College,59.76331360946746,61.84738955823293,2.0840759487654736
Merolla843,Merolla843:foreign_policy:hyp2,ideo_3,Conservative,41.71597633136095,39.558232931726906,2.157743399634043
Merolla843,Merolla843:foreign_policy:hyp2,ideo_3,Liberal,31.952662721893493,26.706827309236946,5.245835412656547
Merolla843,Merolla843:foreign_policy:hyp2,ideo_3,Moderate,26.331360946745562,33.734939759036145,7.403578812290583
Merolla843,Merolla843:foreign_policy:hyp3,GENDER,Female,51.50602409638554,54.01606425702812,2.510040160642582
Merolla843,Merolla843:foreign_policy:hyp3,GENDER,Male,48.493975903614455,45.98393574297189,2.5100401606425677
Merolla843,Merolla843:foreign_policy:hyp3,race_4,Black,11.44578313253012,13.855421686746988,2.4096385542168672
Merolla843,Merolla843:foreign_policy:hyp3,race_4,White,71.6867469879518,86.14457831325302,14.457831325301214
Merolla843,Merolla843:foreign_policy:hyp3,race_4,__MISSING__,16.867469879518072,0.0,16.867469879518072
Merolla843,Merolla843:foreign_policy:hyp3,pid_3,Democrat,43.674698795180724,44.97991967871486,1.3052208835341332
Merolla843,Merolla843:foreign_policy:hyp3,pid_3,Independent,1.5060240963855422,3.614457831325301,2.1084337349397586
Merolla843,Merolla843:foreign_policy:hyp3,pid_3,Republican,54.81927710843374,51.40562248995983,3.413654618473906
Merolla843,Merolla843:foreign_policy:hyp3,age_5,Older than 50,57.53012048192772,56.024096385542165,1.506024096385552
Merolla843,Merolla843:foreign_policy:hyp3,age_5,Younger than 50,42.46987951807229,43.97590361445783,1.5060240963855378
Merolla843,Merolla843:foreign_policy:hyp3,EDUC4,College,40.36144578313253,38.152610441767074,2.2088353413654573
Merolla843,Merolla843:foreign_policy:hyp3,EDUC4,Non-College,59.63855421686747,61.84738955823293,2.2088353413654644
Merolla843,Merolla843:foreign_policy:hyp3,ideo_3,Conservative,39.75903614457831,39.558232931726906,0.20080321285140457
Merolla843,Merolla843:foreign_policy:hyp3,ideo_3,Liberal,29.518072289156628,26.706827309236946,2.8112449799196817
Merolla843,Merolla843:foreign_policy:hyp3,ideo_3,Moderate,30.72289156626506,33.734939759036145,3.0120481927710863
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,GENDER,Female,53.94088669950739,54.01606425702812,0.07517755752073185
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,GENDER,Male,46.05911330049261,45.98393574297189,0.07517755752072475
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,race_4,Black,10.591133004926109,13.855421686746988,3.2642886818208794
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,race_4,White,73.64532019704434,86.14457831325302,12.49925811620868
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,race_4,__MISSING__,15.763546798029557,0.0,15.763546798029557
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,pid_3,Democrat,42.610837438423644,44.97991967871486,2.3690822402912133
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,pid_3,Independent,2.955665024630542,3.614457831325301,0.658792806694759
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,pid_3,Republican,54.43349753694581,51.40562248995983,3.027875046985976
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,age_5,Older than 50,52.21674876847291,56.024096385542165,3.8073476170692544
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,age_5,Younger than 50,47.783251231527096,43.97590361445783,3.8073476170692686
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,EDUC4,College,36.206896551724135,38.152610441767074,1.9457138900429385
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,EDUC4,Non-College,63.793103448275865,61.84738955823293,1.9457138900429314
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,ideo_3,Conservative,37.4384236453202,39.558232931726906,2.1198092864067064
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,ideo_3,Liberal,29.802955665024633,26.706827309236946,3.0961283557876875
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,ideo_3,Moderate,31.773399014778324,33.734939759036145,1.961540744257821
Merolla843,Merolla843:hillary_clinton_leadership:hyp1,ideo_3,__MISSING__,0.9852216748768473,0.0,0.9852216748768473
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,GENDER,Female,53.67647058823529,54.01606425702812,0.3395936687928298
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,GENDER,Male,46.32352941176471,45.98393574297189,0.3395936687928227
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,race_4,Black,12.5,13.855421686746988,1.355421686746988
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,race_4,White,70.83333333333334,86.14457831325302,15.311244979919678
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,race_4,__MISSING__,16.666666666666664,0.0,16.666666666666664
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,pid_3,Democrat,40.931372549019606,44.97991967871486,4.048547129695251
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,pid_3,Independent,3.9215686274509802,3.614457831325301,0.3071107961256794
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,pid_3,Republican,55.14705882352941,51.40562248995983,3.741436333569581
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,age_5,Older than 50,52.69607843137255,56.024096385542165,3.328017954169617
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,age_5,Younger than 50,47.30392156862745,43.97590361445783,3.328017954169624
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,EDUC4,College,36.27450980392157,38.152610441767074,1.878100637845506
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,EDUC4,Non-College,63.725490196078425,61.84738955823293,1.8781006378454919
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,ideo_3,Conservative,37.00980392156863,39.558232931726906,2.548429010158273
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,ideo_3,Liberal,27.941176470588236,26.706827309236946,1.2343491613512896
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,ideo_3,Moderate,34.068627450980394,33.734939759036145,0.33368769194424885
Merolla843,Merolla843:hillary_clinton_leadership:hyp2,ideo_3,__MISSING__,0.9803921568627451,0.0,0.9803921568627451
Merolla843,Merolla843:trump_leadership:hyp1,GENDER,Female,51.78571428571429,54.01606425702812,2.230349971313828
Merolla843,Merolla843:trump_leadership:hyp1,GENDER,Male,48.214285714285715,45.98393574297189,2.230349971313828
Merolla843,Merolla843:trump_leadership:hyp1,race_4,Black,11.224489795918368,13.855421686746988,2.63093189082862
Merolla843,Merolla843:trump_leadership:hyp1,race_4,White,70.40816326530613,86.14457831325302,15.736415047946892
Merolla843,Merolla843:trump_leadership:hyp1,race_4,__MISSING__,18.367346938775512,0.0,18.367346938775512
Merolla843,Merolla843:trump_leadership:hyp1,pid_3,Democrat,44.89795918367347,44.97991967871486,0.08196049504138614
Merolla843,Merolla843:trump_leadership:hyp1,pid_3,Independent,5.612244897959184,3.614457831325301,1.997787066633883
Merolla843,Merolla843:trump_leadership:hyp1,pid_3,Republican,49.48979591836735,51.40562248995983,1.9158265715924827
Merolla843,Merolla843:trump_leadership:hyp1,age_5,Older than 50,54.08163265306123,56.024096385542165,1.9424637324809382
Merolla843,Merolla843:trump_leadership:hyp1,age_5,Younger than 50,45.91836734693878,43.97590361445783,1.9424637324809524
Merolla843,Merolla843:trump_leadership:hyp1,EDUC4,College,37.244897959183675,38.152610441767074,0.9077124825833991
Merolla843,Merolla843:trump_leadership:hyp1,EDUC4,Non-College,62.755102040816325,61.84738955823293,0.907712482583392
Merolla843,Merolla843:trump_leadership:hyp1,ideo_3,Conservative,40.05102040816326,39.558232931726906,0.4927874764363551
Merolla843,Merolla843:trump_leadership:hyp1,ideo_3,Liberal,26.785714285714285,26.706827309236946,0.07888697647733878
Merolla843,Merolla843:trump_leadership:hyp1,ideo_3,Moderate,31.887755102040817,33.734939759036145,1.8471846569953279
Merolla843,Merolla843:trump_leadership:hyp1,ideo_3,__MISSING__,1.2755102040816326,0.0,1.2755102040816326
Merolla843,Merolla843:trump_leadership:hyp2,GENDER,Female,53.92156862745098,54.01606425702812,0.09449562957713908
Merolla843,Merolla843:trump_leadership:hyp2,GENDER,Male,46.07843137254902,45.98393574297189,0.09449562957713198
Merolla843,Merolla843:trump_leadership:hyp2,race_4,Black,12.254901960784313,13.855421686746988,1.600519725962675
Merolla843,Merolla843:trump_leadership:hyp2,race_4,White,71.07843137254902,86.14457831325302,15.066146940704002
Merolla843,Merolla843:trump_leadership:hyp2,race_4,__MISSING__,16.666666666666664,0.0,16.666666666666664
Merolla843,Merolla843:trump_leadership:hyp2,pid_3,Democrat,41.17647058823529,44.97991967871486,3.8034490904795675
Merolla843,Merolla843:trump_leadership:hyp2,pid_3,Independent,3.9215686274509802,3.614457831325301,0.3071107961256794
Merolla843,Merolla843:trump_leadership:hyp2,pid_3,Republican,54.90196078431373,51.40562248995983,3.4963382943538974
Merolla843,Merolla843:trump_leadership:hyp2,age_5,Older than 50,52.69607843137255,56.024096385542165,3.328017954169617
Merolla843,Merolla843:trump_leadership:hyp2,age_5,Younger than 50,47.30392156862745,43.97590361445783,3.328017954169624
Merolla843,Merolla843:trump_leadership:hyp2,EDUC4,College,36.51960784313725,38.152610441767074,1.6330025986298224
Merolla843,Merolla843:trump_leadership:hyp2,EDUC4,Non-College,63.48039215686274,61.84738955823293,1.6330025986298082
Merolla843,Merolla843:trump_leadership:hyp2,ideo_3,Conservative,37.5,39.558232931726906,2.0582329317269057
Merolla843,Merolla843:trump_leadership:hyp2,ideo_3,Liberal,27.941176470588236,26.706827309236946,1.2343491613512896
Merolla843,Merolla843:trump_leadership:hyp2,ideo_3,Moderate,33.57843137254902,33.734939759036145,0.1565083864871255
Merolla843,Merolla843:trump_leadership:hyp2,ideo_3,__MISSING__,0.9803921568627451,0.0,0.9803921568627451
