study_id,effect_id,demographic_variable,category,control_pct,treatment_pct,abs_pp_difference,diagnostic_only
Silverman1035,Silverman1035:Terrorism_worry:hyp1,ideo_3,Moderate,11.328125,15.023474178403756,3.695349178403756,True
Silverman1035,Silverman1035:Terrorism_worry:hyp1,ideo_3,__MISSING__,7.03125,5.821596244131456,1.209653755868544,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,GENDER,Female,57.91505791505791,52.23325062034739,5.6818072947105165,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,GENDER,Male,42.084942084942085,47.76674937965261,5.681807294710524,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,race_4,Black,10.81081081081081,12.40694789081886,1.5961370800080488,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,race_4,White,64.47876447876449,66.37717121588089,1.898406737116403,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,race_4,__MISSING__,24.71042471042471,21.21588089330025,3.4945438171244625,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,pid_3,Democrat,54.054054054054056,47.64267990074442,6.411374153309637,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,pid_3,Independent,16.988416988416986,15.508684863523573,1.4797321248934132,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,pid_3,Republican,28.957528957528954,36.848635235732004,7.8911062782030506,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,age_5,Older than 50,47.87644787644788,52.357320099255574,4.480872222807697,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,age_5,Younger than 50,52.123552123552116,47.64267990074442,4.480872222807697,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,EDUC4,College,27.7992277992278,32.00992555831266,4.210697759084859,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,EDUC4,Non-College,72.2007722007722,67.99007444168734,4.210697759084866,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,ideo_3,Conservative,14.671814671814673,19.47890818858561,4.807093516770937,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,ideo_3,Liberal,62.93436293436293,60.17369727047146,2.760665663891473,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,ideo_3,Moderate,16.602316602316602,14.516129032258066,2.086187570058536,True
Silverman1035,Silverman1035:Terrorism_worry:hyp2,ideo_3,__MISSING__,5.7915057915057915,5.831265508684864,0.03975971717907267,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,GENDER,Female,57.91505791505791,53.64963503649635,4.265422878561559,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,GENDER,Male,42.084942084942085,46.35036496350365,4.265422878561566,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,race_4,Black,10.81081081081081,12.043795620437956,1.2329848096271459,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,race_4,White,64.47876447876449,69.34306569343066,4.86430121466617,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,race_4,__MISSING__,24.71042471042471,18.613138686131386,6.097286024293325,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,pid_3,Democrat,54.054054054054056,50.36496350364964,3.6890905504044156,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,pid_3,Independent,16.988416988416986,11.678832116788321,5.309584871628665,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,pid_3,Republican,28.957528957528954,37.95620437956204,8.998675422033084,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,age_5,Older than 50,47.87644787644788,56.934306569343065,9.057858692895188,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,age_5,Younger than 50,52.123552123552116,43.06569343065693,9.057858692895188,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,EDUC4,College,27.7992277992278,33.21167883211679,5.412451032888988,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,EDUC4,Non-College,72.2007722007722,66.78832116788321,5.412451032888995,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,ideo_3,Conservative,14.671814671814673,16.423357664233578,1.751542992418905,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,ideo_3,Liberal,62.93436293436293,66.78832116788321,3.853958233520281,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,ideo_3,Moderate,16.602316602316602,12.408759124087592,4.19355747822901,True
Silverman1035,Silverman1035:Terrorism_worry:hyp3,ideo_3,__MISSING__,5.7915057915057915,4.37956204379562,1.411943747710171,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,GENDER,Female,57.91505791505791,50.0,7.915057915057908,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,GENDER,Male,42.084942084942085,50.0,7.915057915057915,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,race_4,Black,10.81081081081081,14.34108527131783,3.5302744605070195,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,race_4,White,64.47876447876449,66.27906976744185,1.8003052886773645,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,race_4,__MISSING__,24.71042471042471,19.379844961240313,5.330579749184398,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,pid_3,Democrat,54.054054054054056,43.02325581395349,11.030798240100566,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,pid_3,Independent,16.988416988416986,17.05426356589147,0.06584657747448475,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,pid_3,Republican,28.957528957528954,39.922480620155035,10.964951662626081,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,age_5,Older than 50,47.87644787644788,54.263565891472865,6.387118015024988,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,age_5,Younger than 50,52.123552123552116,45.73643410852713,6.387118015024988,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,EDUC4,College,27.7992277992278,26.744186046511626,1.0550417527161748,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,EDUC4,Non-College,72.2007722007722,73.25581395348837,1.0550417527161642,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,ideo_3,Conservative,14.671814671814673,28.294573643410853,13.62275897159618,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,ideo_3,Liberal,62.93436293436293,52.32558139534884,10.608781539014089,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,ideo_3,Moderate,16.602316602316602,13.178294573643413,3.424022028673189,True
Silverman1035,Silverman1035:Terrorism_worry:hyp4,ideo_3,__MISSING__,5.7915057915057915,6.2015503875969,0.4100445960911081,True
Stoker1063,Stoker1063:Anger:hyp1,GENDER,Female,50.90497737556561,53.769401330376944,2.864423954811336,True
Stoker1063,Stoker1063:Anger:hyp1,GENDER,Male,49.095022624434385,46.230598669623056,2.864423954811329,True
Stoker1063,Stoker1063:Anger:hyp1,race_4,Black,10.633484162895927,10.532150776053214,0.10133338684271287,True
Stoker1063,Stoker1063:Anger:hyp1,race_4,White,68.77828054298642,69.62305986696231,0.8447793239758852,True
Stoker1063,Stoker1063:Anger:hyp1,race_4,__MISSING__,20.588235294117645,19.844789356984478,0.743445937133167,True
Stoker1063,Stoker1063:Anger:hyp1,pid_3,Democrat,45.81447963800905,44.789356984478935,1.0251226535301114,True
Stoker1063,Stoker1063:Anger:hyp1,pid_3,Independent,11.199095022624435,11.862527716186252,0.6634326935618162,True
Stoker1063,Stoker1063:Anger:hyp1,pid_3,Republican,42.98642533936652,43.34811529933481,0.3616899599682881,True
Stoker1063,Stoker1063:Anger:hyp1,age_5,Older than 50,48.30316742081448,45.01108647450111,3.2920809463133693,True
Stoker1063,Stoker1063:Anger:hyp1,age_5,Younger than 50,51.696832579185525,54.988913525498894,3.2920809463133693,True
Stoker1063,Stoker1063:Anger:hyp1,EDUC4,College,31.334841628959275,32.15077605321508,0.8159344242558078,True
Stoker1063,Stoker1063:Anger:hyp1,EDUC4,Non-College,68.66515837104072,67.84922394678492,0.8159344242558006,True
Stoker1063,Stoker1063:Anger:hyp1,ideo_3,Conservative,28.50678733031674,29.268292682926827,0.7615053526100866,True
Stoker1063,Stoker1063:Anger:hyp1,ideo_3,Liberal,41.6289592760181,39.80044345898005,1.8285158170380527,True
Stoker1063,Stoker1063:Anger:hyp1,ideo_3,Moderate,21.71945701357466,21.507760532150776,0.21169648142388553,True
Stoker1063,Stoker1063:Anger:hyp1,ideo_3,__MISSING__,8.144796380090497,9.42350332594235,1.2787069458518534,True
Stoker1063,Stoker1063:Serious:hyp1,GENDER,Female,50.56561085972851,53.70985603543743,3.1442451757089245,True
Stoker1063,Stoker1063:Serious:hyp1,GENDER,Male,49.43438914027149,46.29014396456257,3.1442451757089245,True
Stoker1063,Stoker1063:Serious:hyp1,race_4,Black,10.633484162895927,10.741971207087486,0.10848704419155908,True
Stoker1063,Stoker1063:Serious:hyp1,race_4,White,68.89140271493213,69.43521594684385,0.5438132319117273,True
Stoker1063,Stoker1063:Serious:hyp1,race_4,__MISSING__,20.475113122171944,19.82281284606866,0.6523002761032828,True
Stoker1063,Stoker1063:Serious:hyp1,pid_3,Democrat,45.81447963800905,44.96124031007752,0.8532393279315258,True
Stoker1063,Stoker1063:Serious:hyp1,pid_3,Independent,11.199095022624435,11.960132890365449,0.7610378677410132,True
Stoker1063,Stoker1063:Serious:hyp1,pid_3,Republican,42.98642533936652,43.078626799557036,0.09220146019051612,True
Stoker1063,Stoker1063:Serious:hyp1,age_5,Older than 50,48.30316742081448,44.96124031007752,3.341927110736961,True
Stoker1063,Stoker1063:Serious:hyp1,age_5,Younger than 50,51.696832579185525,55.03875968992248,3.341927110736954,True
Stoker1063,Stoker1063:Serious:hyp1,EDUC4,College,31.447963800904976,32.33665559246955,0.8886917915645718,True
Stoker1063,Stoker1063:Serious:hyp1,EDUC4,Non-College,68.55203619909503,67.66334440753046,0.8886917915645682,True
Stoker1063,Stoker1063:Serious:hyp1,ideo_3,Conservative,28.28054298642534,29.014396456256918,0.7338534698315797,True
Stoker1063,Stoker1063:Serious:hyp1,ideo_3,Liberal,41.742081447963805,39.756367663344406,1.9857137846193993,True
Stoker1063,Stoker1063:Serious:hyp1,ideo_3,Moderate,21.71945701357466,21.705426356589147,0.014030656985514867,True
Stoker1063,Stoker1063:Serious:hyp1,ideo_3,__MISSING__,8.257918552036198,9.523809523809524,1.2658909717733255,True
Stoker1063,Stoker1063:Worry:hyp1,GENDER,Female,50.50962627406569,53.812154696132595,3.3025284220669064,True
Stoker1063,Stoker1063:Worry:hyp1,GENDER,Male,49.49037372593432,46.187845303867405,3.3025284220669135,True
Stoker1063,Stoker1063:Worry:hyp1,race_4,Black,10.532276330690827,10.607734806629834,0.07545847593900668,True
Stoker1063,Stoker1063:Worry:hyp1,race_4,White,68.85617214043035,69.50276243093923,0.6465902905088825,True
Stoker1063,Stoker1063:Worry:hyp1,race_4,__MISSING__,20.61155152887882,19.88950276243094,0.7220487664478803,True
Stoker1063,Stoker1063:Worry:hyp1,pid_3,Democrat,45.75311438278596,44.86187845303867,0.8912359297472889,True
Stoker1063,Stoker1063:Worry:hyp1,pid_3,Independent,11.325028312570781,12.044198895027625,0.7191705824568437,True
Stoker1063,Stoker1063:Worry:hyp1,pid_3,Republican,42.92185730464326,43.0939226519337,0.17206534729044165,True
Stoker1063,Stoker1063:Worry:hyp1,age_5,Older than 50,48.01812004530011,45.0828729281768,2.9352471171233105,True
Stoker1063,Stoker1063:Worry:hyp1,age_5,Younger than 50,51.981879954699885,54.9171270718232,2.9352471171233177,True
Stoker1063,Stoker1063:Worry:hyp1,EDUC4,College,31.370328425821064,32.37569060773481,1.0053621819137462,True
Stoker1063,Stoker1063:Worry:hyp1,EDUC4,Non-College,68.62967157417894,67.62430939226519,1.0053621819137533,True
Stoker1063,Stoker1063:Worry:hyp1,ideo_3,Conservative,28.199320498301244,29.06077348066298,0.8614529823617367,True
Stoker1063,Stoker1063:Worry:hyp1,ideo_3,Liberal,41.676104190260475,39.668508287292816,2.007595902967658,True
Stoker1063,Stoker1063:Worry:hyp1,ideo_3,Moderate,21.857304643261607,21.65745856353591,0.19984607972569535,True
Stoker1063,Stoker1063:Worry:hyp1,ideo_3,__MISSING__,8.267270668176671,9.613259668508286,1.345989000331615,True
Terman1029,Terman1029:donating to HRAC:hyp1,GENDER,Female,52.406417112299465,51.371237458193974,1.035179654105491,True
Terman1029,Terman1029:donating to HRAC:hyp1,GENDER,Male,47.593582887700535,48.62876254180602,1.0351796541054838,True
Terman1029,Terman1029:donating to HRAC:hyp1,race_4,Black,11.229946524064172,11.839464882943144,0.6095183588789723,True
Terman1029,Terman1029:donating to HRAC:hyp1,race_4,White,66.84491978609626,64.81605351170569,2.028866274390566,True
Terman1029,Terman1029:donating to HRAC:hyp1,race_4,__MISSING__,21.92513368983957,23.34448160535117,1.4193479155116009,True
Terman1029,Terman1029:donating to HRAC:hyp1,pid_3,Democrat,47.860962566844925,49.49832775919732,1.637365192352398,True
Terman1029,Terman1029:donating to HRAC:hyp1,pid_3,Independent,16.844919786096256,15.986622073578596,0.8582977125176594,True
Terman1029,Terman1029:donating to HRAC:hyp1,pid_3,Republican,35.294117647058826,34.51505016722408,0.7790674798347439,True
Terman1029,Terman1029:donating to HRAC:hyp1,age_5,Older than 50,45.72192513368984,47.759197324414714,2.0372721907248774,True
Terman1029,Terman1029:donating to HRAC:hyp1,age_5,Younger than 50,54.278074866310156,52.240802675585286,2.0372721907248703,True
Terman1029,Terman1029:donating to HRAC:hyp1,EDUC4,College,31.550802139037433,33.979933110367895,2.429130971330462,True
Terman1029,Terman1029:donating to HRAC:hyp1,EDUC4,Non-College,68.44919786096256,66.02006688963212,2.429130971330437,True
Terman1029,Terman1029:donating to HRAC:hyp2,GENDER,Female,53.68421052631579,51.697127937336816,1.9870825889789714,True
Terman1029,Terman1029:donating to HRAC:hyp2,GENDER,Male,46.31578947368421,48.30287206266319,1.9870825889789785,True
Terman1029,Terman1029:donating to HRAC:hyp2,race_4,Black,13.94736842105263,10.443864229765012,3.503504191287618,True
Terman1029,Terman1029:donating to HRAC:hyp2,race_4,White,65.52631578947368,65.79634464751958,0.2700288580458903,True
Terman1029,Terman1029:donating to HRAC:hyp2,race_4,__MISSING__,20.526315789473685,23.759791122715406,3.2334753332417208,True
Terman1029,Terman1029:donating to HRAC:hyp2,pid_3,Democrat,50.26315789473684,42.297650130548305,7.965507764188537,True
Terman1029,Terman1029:donating to HRAC:hyp2,pid_3,Independent,13.684210526315791,17.232375979112273,3.548165452796482,True
Terman1029,Terman1029:donating to HRAC:hyp2,pid_3,Republican,36.05263157894737,40.469973890339425,4.417342311392055,True
Terman1029,Terman1029:donating to HRAC:hyp2,age_5,Older than 50,48.421052631578945,46.73629242819843,1.6847602033805131,True
Terman1029,Terman1029:donating to HRAC:hyp2,age_5,Younger than 50,51.578947368421055,53.26370757180157,1.6847602033805131,True
Terman1029,Terman1029:donating to HRAC:hyp2,EDUC4,College,29.736842105263158,35.24804177545692,5.511199670193761,True
Terman1029,Terman1029:donating to HRAC:hyp2,EDUC4,Non-College,70.26315789473684,64.75195822454309,5.511199670193747,True
Terman1029,Terman1029:donating to HRAC:hyp3,GENDER,Female,48.29396325459317,51.85185185185185,3.5578885972586747,True
Terman1029,Terman1029:donating to HRAC:hyp3,GENDER,Male,51.70603674540683,48.148148148148145,3.557888597258682,True
Terman1029,Terman1029:donating to HRAC:hyp3,race_4,Black,10.498687664041995,12.535612535612536,2.036924871570541,True
Terman1029,Terman1029:donating to HRAC:hyp3,race_4,White,64.04199475065617,63.817663817663814,0.22433093299235907,True
Terman1029,Terman1029:donating to HRAC:hyp3,race_4,__MISSING__,25.45931758530184,23.646723646723647,1.8125939385781926,True
Terman1029,Terman1029:donating to HRAC:hyp3,pid_3,Democrat,52.493438320209975,53.27635327635327,0.7829149561432942,True
Terman1029,Terman1029:donating to HRAC:hyp3,pid_3,Independent,16.535433070866144,16.524216524216524,0.011216546649620796,True
Terman1029,Terman1029:donating to HRAC:hyp3,pid_3,Republican,30.971128608923888,30.1994301994302,0.7716984094936876,True
Terman1029,Terman1029:donating to HRAC:hyp3,age_5,Older than 50,47.506561679790025,48.433048433048434,0.9264867532584091,True
Terman1029,Terman1029:donating to HRAC:hyp3,age_5,Younger than 50,52.493438320209975,51.566951566951566,0.9264867532584091,True
Terman1029,Terman1029:donating to HRAC:hyp3,EDUC4,College,34.90813648293963,36.182336182336186,1.2741996993965543,True
Terman1029,Terman1029:donating to HRAC:hyp3,EDUC4,Non-College,65.09186351706036,63.817663817663814,1.2741996993965472,True
Terman1029,Terman1029:naitonalist superiority:hyp1,GENDER,Female,52.41935483870967,51.460823373173966,0.9585314655357067,True
Terman1029,Terman1029:naitonalist superiority:hyp1,GENDER,Male,47.58064516129033,48.539176626826034,0.9585314655357067,True
Terman1029,Terman1029:naitonalist superiority:hyp1,race_4,Black,11.29032258064516,11.952191235059761,0.6618686544146009,True
Terman1029,Terman1029:naitonalist superiority:hyp1,race_4,White,66.93548387096774,64.6082337317397,2.327250139228042,True
Terman1029,Terman1029:naitonalist superiority:hyp1,race_4,__MISSING__,21.774193548387096,23.439575033200533,1.6653814848134374,True
Terman1029,Terman1029:naitonalist superiority:hyp1,pid_3,Democrat,47.8494623655914,49.46879150066401,1.6193291350726113,True
Terman1029,Terman1029:naitonalist superiority:hyp1,pid_3,Independent,16.93548387096774,16.06905710491368,0.8664267660540617,True
Terman1029,Terman1029:naitonalist superiority:hyp1,pid_3,Republican,35.215053763440864,34.462151394422314,0.7529023690185497,True
Terman1029,Terman1029:naitonalist superiority:hyp1,age_5,Older than 50,45.69892473118279,47.875166002656044,2.176241271473252,True
Terman1029,Terman1029:naitonalist superiority:hyp1,age_5,Younger than 50,54.3010752688172,52.124833997343956,2.176241271473245,True
Terman1029,Terman1029:naitonalist superiority:hyp1,EDUC4,College,31.72043010752688,34.06374501992032,2.3433149123934385,True
Terman1029,Terman1029:naitonalist superiority:hyp1,EDUC4,Non-College,68.27956989247312,65.93625498007968,2.3433149123934385,True
Terman1029,Terman1029:naitonalist superiority:hyp2,GENDER,Female,54.02597402597402,51.42118863049095,2.60478539548307,True
Terman1029,Terman1029:naitonalist superiority:hyp2,GENDER,Male,45.97402597402597,48.57881136950905,2.604785395483077,True
Terman1029,Terman1029:naitonalist superiority:hyp2,race_4,Black,13.766233766233766,10.594315245478036,3.17191852075573,True
Terman1029,Terman1029:naitonalist superiority:hyp2,race_4,White,65.45454545454545,65.37467700258398,0.07986845196147385,True
Terman1029,Terman1029:naitonalist superiority:hyp2,race_4,__MISSING__,20.77922077922078,24.031007751937985,3.2517869727172055,True
Terman1029,Terman1029:naitonalist superiority:hyp2,pid_3,Democrat,50.38961038961038,42.377260981912144,8.012349407698238,True
Terman1029,Terman1029:naitonalist superiority:hyp2,pid_3,Independent,13.506493506493506,17.571059431524546,4.06456592503104,True
Terman1029,Terman1029:naitonalist superiority:hyp2,pid_3,Republican,36.103896103896105,40.05167958656331,3.947783482667205,True
Terman1029,Terman1029:naitonalist superiority:hyp2,age_5,Older than 50,48.57142857142857,47.02842377260982,1.5430047988187496,True
Terman1029,Terman1029:naitonalist superiority:hyp2,age_5,Younger than 50,51.42857142857142,52.97157622739018,1.5430047988187567,True
Terman1029,Terman1029:naitonalist superiority:hyp2,EDUC4,College,30.129870129870127,35.14211886304909,5.012248733178964,True
Terman1029,Terman1029:naitonalist superiority:hyp2,EDUC4,Non-College,69.87012987012987,64.85788113695091,5.012248733178964,True
Terman1029,Terman1029:naitonalist superiority:hyp3,GENDER,Female,48.4375,52.0,3.5625,True
Terman1029,Terman1029:naitonalist superiority:hyp3,GENDER,Male,51.5625,48.0,3.5625,True
Terman1029,Terman1029:naitonalist superiority:hyp3,race_4,Black,10.9375,12.571428571428573,1.633928571428573,True
Terman1029,Terman1029:naitonalist superiority:hyp3,race_4,White,63.541666666666664,64.0,0.4583333333333357,True
Terman1029,Terman1029:naitonalist superiority:hyp3,race_4,__MISSING__,25.520833333333332,23.42857142857143,2.0922619047619015,True
Terman1029,Terman1029:naitonalist superiority:hyp3,pid_3,Democrat,52.864583333333336,52.57142857142857,0.2931547619047663,True
Terman1029,Terman1029:naitonalist superiority:hyp3,pid_3,Independent,16.40625,16.857142857142858,0.45089285714285765,True
Terman1029,Terman1029:naitonalist superiority:hyp3,pid_3,Republican,30.729166666666668,30.571428571428573,0.1577380952380949,True
Terman1029,Terman1029:naitonalist superiority:hyp3,age_5,Older than 50,47.65625,48.285714285714285,0.6294642857142847,True
Terman1029,Terman1029:naitonalist superiority:hyp3,age_5,Younger than 50,52.34375,51.714285714285715,0.6294642857142847,True
Terman1029,Terman1029:naitonalist superiority:hyp3,EDUC4,College,34.89583333333333,36.285714285714285,1.389880952380956,True
Terman1029,Terman1029:naitonalist superiority:hyp3,EDUC4,Non-College,65.10416666666666,63.714285714285715,1.389880952380942,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,GENDER,Female,52.406417112299465,51.29568106312292,1.1107360491765448,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,GENDER,Male,47.593582887700535,48.70431893687708,1.1107360491765448,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,race_4,Black,11.229946524064172,11.893687707641195,0.6637411835770237,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,race_4,White,66.84491978609626,64.58471760797342,2.2602021781228387,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,race_4,__MISSING__,21.92513368983957,23.521594684385384,1.596460994545815,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,pid_3,Democrat,47.860962566844925,49.501661129568106,1.6406985627231805,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,pid_3,Independent,16.844919786096256,16.01328903654485,0.8316307495514046,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,pid_3,Republican,35.294117647058826,34.48504983388705,0.8090678131717794,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,age_5,Older than 50,45.72192513368984,47.906976744186046,2.1850516104962097,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,age_5,Younger than 50,54.278074866310156,52.093023255813954,2.1850516104962026,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,EDUC4,College,31.550802139037433,34.01993355481728,2.469131415779845,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,EDUC4,Non-College,68.44919786096256,65.98006644518273,2.4691314157798274,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,GENDER,Female,54.02597402597402,51.302083333333336,2.723890692640687,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,GENDER,Male,45.97402597402597,48.69791666666667,2.723890692640701,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,race_4,Black,13.766233766233766,10.416666666666668,3.349567099567098,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,race_4,White,65.45454545454545,65.625,0.17045454545454675,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,race_4,__MISSING__,20.77922077922078,23.958333333333336,3.1791125541125567,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,pid_3,Democrat,50.38961038961038,42.1875,8.202110389610382,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,pid_3,Independent,13.506493506493506,17.708333333333336,4.20183982683983,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,pid_3,Republican,36.103896103896105,40.10416666666667,4.000270562770567,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,age_5,Older than 50,48.57142857142857,47.13541666666667,1.436011904761898,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,age_5,Younger than 50,51.42857142857142,52.864583333333336,1.4360119047619122,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,EDUC4,College,30.129870129870127,34.89583333333333,4.765963203463201,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,EDUC4,Non-College,69.87012987012987,65.10416666666666,4.765963203463215,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,GENDER,Female,48.311688311688314,51.566951566951566,3.2552632552632517,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,GENDER,Male,51.688311688311686,48.433048433048434,3.2552632552632517,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,race_4,Black,10.909090909090908,12.535612535612536,1.6265216265216278,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,race_4,White,63.63636363636363,63.53276353276354,0.10360010360009397,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,race_4,__MISSING__,25.454545454545453,23.931623931623932,1.5229215229215214,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,pid_3,Democrat,52.72727272727272,52.991452991452995,0.2641802641802755,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,pid_3,Independent,16.363636363636363,16.524216524216524,0.16058016058016022,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,pid_3,Republican,30.909090909090907,30.484330484330485,0.42476042476042153,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,age_5,Older than 50,47.79220779220779,48.148148148148145,0.3559403559403549,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,age_5,Younger than 50,52.2077922077922,51.85185185185185,0.3559403559403549,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,EDUC4,College,34.80519480519481,36.46723646723647,1.6620416620416592,True
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,EDUC4,Non-College,65.1948051948052,63.53276353276354,1.6620416620416592,True
WallaceS9,WallaceS9:credibility:hyp1,GENDER,Female,56.14035087719298,56.566970091027315,0.42661921383433565,True
WallaceS9,WallaceS9:credibility:hyp1,GENDER,Male,43.859649122807014,43.43302990897269,0.42661921383432144,True
WallaceS9,WallaceS9:credibility:hyp1,race_4,Black,9.210526315789473,10.143042912873861,0.9325165970843887,True
WallaceS9,WallaceS9:credibility:hyp1,race_4,White,63.1578947368421,66.31989596879063,3.16200123194853,True
WallaceS9,WallaceS9:credibility:hyp1,race_4,__MISSING__,27.631578947368425,23.5370611183355,4.094517829032924,True
WallaceS9,WallaceS9:credibility:hyp1,pid_3,Democrat,49.122807017543856,52.79583875162549,3.6730317340816327,True
WallaceS9,WallaceS9:credibility:hyp1,pid_3,Independent,13.157894736842104,15.864759427828348,2.7068646909862437,True
WallaceS9,WallaceS9:credibility:hyp1,pid_3,Republican,37.280701754385966,30.689206762028608,6.591494992357358,True
WallaceS9,WallaceS9:credibility:hyp1,pid_3,__MISSING__,0.43859649122807015,0.6501950585175552,0.21159856728948506,True
WallaceS9,WallaceS9:credibility:hyp1,age_5,Older than 50,48.68421052631579,47.724317295188555,0.9598932311272321,True
WallaceS9,WallaceS9:credibility:hyp1,age_5,Younger than 50,51.31578947368421,52.275682704811445,0.9598932311272321,True
WallaceS9,WallaceS9:credibility:hyp1,EDUC4,College,35.96491228070175,33.68010403120936,2.284808249492393,True
WallaceS9,WallaceS9:credibility:hyp1,EDUC4,Non-College,64.03508771929825,66.31989596879063,2.284808249492386,True
WallaceS9,WallaceS9:credibility:hyp1,ideo_3,Conservative,27.631578947368425,24.967490247074124,2.6640887002943003,True
WallaceS9,WallaceS9:credibility:hyp1,ideo_3,Liberal,24.12280701754386,25.8777633289987,1.7549563114548405,True
WallaceS9,WallaceS9:credibility:hyp1,ideo_3,Moderate,46.05263157894737,47.33420026007803,1.2815686811306577,True
WallaceS9,WallaceS9:credibility:hyp1,ideo_3,__MISSING__,2.1929824561403506,1.8205461638491547,0.3724362922911959,True
WallaceS9,WallaceS9:president_approval:hyp1,GENDER,Female,56.33187772925764,56.27425614489003,0.05762158436760956,True
WallaceS9,WallaceS9:president_approval:hyp1,GENDER,Male,43.66812227074236,43.72574385510996,0.05762158436760245,True
