study_id,effect_id,human_ate_native,synthetic_ate_native,outcome_range,human_ate_pp,synthetic_ate_pp,treatment_label,control_label,reverse_coded,alignment_status,notes
Terman1029,Terman1029:donating to HRAC:hyp1,-0.0134387351778668,-0.0429166666666649,1.0,-1.3438735177866867,-4.291666666666494,International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic”,Rights Group Condemns Abuses Worldwide | Rights Group Condemns Abuses Worldwide | Rights Group Condemns Abuses Worldwide,True,ok,percent conversion and condition labels pass cached-data checks
Terman1029,Terman1029:donating to HRAC:hyp2,0.0296069808987198,-0.08833333333333,1.0,2.9606980898719826,-8.833333333333005,International Rights Group Codemns Abuse in US | International Rights Group Codemns Abuse in US | International Rights Group Codemns Abuse in US,New York Rights Group Condemns Abuses in the United States | New York Rights Group Condemns Abuses in the United States | New York Rights Group Condemns Abuses in the United States,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Terman1029,Terman1029:donating to HRAC:hyp3,-0.0118222401687,0.0266666666666703,1.0,-1.1822240168700038,2.666666666667039,International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Condemns Abuses in the US- “stigmatic”,International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “reintegrative”,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Terman1029,Terman1029:naitonalist superiority:hyp1,0.0505183566808034,-0.1791666666666702,4.0,1.262958917020085,-4.479166666666757,International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic”,Rights Group Condemns Abuses Worldwide | Rights Group Condemns Abuses Worldwide | Rights Group Condemns Abuses Worldwide,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Terman1029,Terman1029:naitonalist superiority:hyp2,0.0087653948119093,-0.0566666666666599,4.0,0.2191348702977325,-1.4166666666664995,International Rights Group Codemns Abuse in US | International Rights Group Codemns Abuse in US | International Rights Group Codemns Abuse in US,New York Rights Group Condemns Abuses in the United States | New York Rights Group Condemns Abuses in the United States | New York Rights Group Condemns Abuses in the United States,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Terman1029,Terman1029:naitonalist superiority:hyp3,-0.1046130952381001,-0.6099999999999999,4.0,-2.6153273809525035,-15.249999999999996,International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Condemns Abuses in the US- “stigmatic”,International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “reintegrative”,False,ok,percent conversion and condition labels pass cached-data checks
Terman1029,Terman1029:perception of domestic human rights conditions:hyp1,0.0744878924085514,0.0229166666666653,4.0,1.8621973102137868,0.5729166666666341,International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Codemns Abuse in US | New York Rights Group Condemns Abuses in the United States | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “stigmatic”,Rights Group Condemns Abuses Worldwide | Rights Group Condemns Abuses Worldwide | Rights Group Condemns Abuses Worldwide,False,ok,percent conversion and condition labels pass cached-data checks
Terman1029,Terman1029:perception of domestic human rights conditions:hyp2,-0.0085836038960995,-0.0649999999999995,4.0,-0.2145900974024894,-1.6249999999999876,International Rights Group Codemns Abuse in US | International Rights Group Codemns Abuse in US | International Rights Group Codemns Abuse in US,New York Rights Group Condemns Abuses in the United States | New York Rights Group Condemns Abuses in the United States | New York Rights Group Condemns Abuses in the United States,False,ok,percent conversion and condition labels pass cached-data checks
Terman1029,Terman1029:perception of domestic human rights conditions:hyp3,-0.0384800384800398,-0.0333333333333403,4.0,-0.9620009620009972,-0.833333333333508,International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Condemns Abuses in the US- “stigmatic” | International Rights Group Condemns Abuses in the US- “stigmatic”,International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “reintegrative” | International Rights Group Condemns Abuses in the US- “reintegrative”,False,ok,percent conversion and condition labels pass cached-data checks
WallaceS9,WallaceS9:credibility:hyp1,1.174856843017816,-0.6294444444444403,6.0,19.580947383630264,-10.490740740740668,Group 3 | Group 5 | Group 7 | Group 3 | Group 5 | Group 7,Group 1 | Group 1,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
WallaceS9,WallaceS9:president_approval:hyp1,0.9379268657812544,-1.1377777777777762,6.0,15.632114429687563,-18.96296296296294,Group 3 | Group 5 | Group 7 | Group 3 | Group 5 | Group 7,Group 1 | Group 1,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Williamson859,Williamson859:Food stamps:hyp1,-0.02182539682539,-0.0383333333333402,2.0,-1.0912698412695043,-1.916666666667011,COND1 | COND1 | COND1,COND2 | COND2 | COND2,True,ok,percent conversion and condition labels pass cached-data checks
Williamson859,Williamson859:Military:hyp1,0.0254623055318901,-0.1250000000000004,2.0,1.2731152765945053,-6.250000000000022,COND1 | COND1 | COND1,COND2 | COND2 | COND2,True,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
Williamson859,Williamson859:Social Security:hyp1,-0.00935377832018,-0.0466666666666699,2.0,-0.4676889160090014,-2.3333333333334982,COND1 | COND1 | COND1,COND2 | COND2 | COND2,True,ok,percent conversion and condition labels pass cached-data checks
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,0.0313475804848604,-0.0949999999999997,6.0,0.5224596747476662,-1.5833333333333257,Baseline | Baseline | Baseline,Descriptive Information | Descriptive Information | Descriptive Information,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,0.4440424921045105,-0.47333333333333,6.0,7.400708201741835,-7.888888888888834,Baseline | Baseline | Baseline,Injunctive Norm | Injunctive Norm | Injunctive Norm,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,0.0945294950203203,-0.4233333333333293,6.0,1.5754915836720065,-7.055555555555482,Baseline | Baseline | Baseline,Descriptive Information + Injunctive Norm | Descriptive Information + Injunctive Norm | Descriptive Information + Injunctive Norm,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,0.01920795254129,-0.0383333333333304,6.0,0.320132542354834,-0.6388888888888444,Baseline | Baseline | Baseline,Descriptive Information | Descriptive Information | Descriptive Information,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp2,0.1895783229116601,-0.48166666666667,6.0,3.1596387151943297,-8.027777777777834,Baseline | Baseline | Baseline,Injunctive Norm | Injunctive Norm | Injunctive Norm,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp3,-0.1268681067676,-0.31666666666667,6.0,-2.114468446126672,-5.277777777777837,Baseline | Baseline | Baseline,Descriptive Information + Injunctive Norm | Descriptive Information + Injunctive Norm | Descriptive Information + Injunctive Norm,False,ok,percent conversion and condition labels pass cached-data checks
bolsenM6,bolsenM6:Using They/Them Pronouns:hyp1,-0.0291449119574105,0.1233333333333295,6.0,-0.4857485326235089,2.0555555555554883,Baseline | Baseline | Baseline,Descriptive Information | Descriptive Information | Descriptive Information,False,sign_disagreement_not_implementation_error_by_itself,sign_disagreement_review
bolsenM6,bolsenM6:Using They/Them Pronouns:hyp2,-0.0295331790123407,-0.4133333333333304,6.0,-0.492219650205683,-6.888888888888845,Baseline | Baseline | Baseline,Injunctive Norm | Injunctive Norm | Injunctive Norm,False,ok,percent conversion and condition labels pass cached-data checks
bolsenM6,bolsenM6:Using They/Them Pronouns:hyp3,-0.0409730946398605,-0.1866666666666701,6.0,-0.6828849106643498,-3.111111111111176,Baseline | Baseline | Baseline,Descriptive Information + Injunctive Norm | Descriptive Information + Injunctive Norm | Descriptive Information + Injunctive Norm,False,ok,percent conversion and condition labels pass cached-data checks
bucci1408,bucci1408:Rewarding:hyp1,2.5580679362232,1.1950000000000005,100.0,2.558067936223201,1.194999999999999,"A: Drunk Driving, Low Risk","A: Drunk Driving, High Risk",False,ok,percent conversion and condition labels pass cached-data checks
